ags,type,key,value,state
09478,costs,costs_nursing_class_1, 54.30,
09479,costs,costs_nursing_class_1, 49.99,
09561,costs,costs_nursing_class_1, 52.29,
09562,costs,costs_nursing_class_1, 52.30,
09563,costs,costs_nursing_class_1, 51.41,
09564,costs,costs_nursing_class_1, 52.58,
09565,costs,costs_nursing_class_1, 52.65,
09571,costs,costs_nursing_class_1, 54.56,
09572,costs,costs_nursing_class_1, 49.99,
09573,costs,costs_nursing_class_1, 51.26,
09574,costs,costs_nursing_class_1, 49.68,
09575,costs,costs_nursing_class_1, 51.90,
09576,costs,costs_nursing_class_1, 53.63,
09577,costs,costs_nursing_class_1, 55.23,
09661,costs,costs_nursing_class_1, 53.30,
09662,costs,costs_nursing_class_1, 51.04,
09663,costs,costs_nursing_class_1, 58.49,
09671,costs,costs_nursing_class_1, 53.76,
09672,costs,costs_nursing_class_1, 52.98,
09673,costs,costs_nursing_class_1, 52.76,
09674,costs,costs_nursing_class_1, 52.61,
09675,costs,costs_nursing_class_1, 57.02,
09676,costs,costs_nursing_class_1, 51.42,
09677,costs,costs_nursing_class_1, 53.41,
09678,costs,costs_nursing_class_1, 52.44,
09679,costs,costs_nursing_class_1, 53.40,
09761,costs,costs_nursing_class_1, 59.06,
09762,costs,costs_nursing_class_1, 63.94,
09763,costs,costs_nursing_class_1, 53.23,
09764,costs,costs_nursing_class_1, 56.35,
09771,costs,costs_nursing_class_1, 59.44,
09772,costs,costs_nursing_class_1, 57.88,
09773,costs,costs_nursing_class_1, 56.01,
09774,costs,costs_nursing_class_1, 56.51,
09775,costs,costs_nursing_class_1, 53.48,
09776,costs,costs_nursing_class_1, 56.92,
09777,costs,costs_nursing_class_1, 54.42,
09778,costs,costs_nursing_class_1, 55.59,
09779,costs,costs_nursing_class_1, 55.27,
09780,costs,costs_nursing_class_1, 57.09,
09161,costs,costs_nursing_class_2, 68.45,
09162,costs,costs_nursing_class_2, 72.98,
09163,costs,costs_nursing_class_2, 71.35,
09171,costs,costs_nursing_class_2, 67.98,
09172,costs,costs_nursing_class_2, 68.72,
09173,costs,costs_nursing_class_2, 70.53,
09174,costs,costs_nursing_class_2, 67.54,
09175,costs,costs_nursing_class_2, 70.73,
09176,costs,costs_nursing_class_2, 69.15,
09177,costs,costs_nursing_class_2, 64.69,
09178,costs,costs_nursing_class_2, 68.78,
09179,costs,costs_nursing_class_2, 71.04,
09180,costs,costs_nursing_class_2, 66.39,
09181,costs,costs_nursing_class_2, 71.74,
09182,costs,costs_nursing_class_2, 65.36,
09183,costs,costs_nursing_class_2, 65.54,
09184,costs,costs_nursing_class_2, 71.22,
09185,costs,costs_nursing_class_2, 66.42,
09186,costs,costs_nursing_class_2, 65.32,
09187,costs,costs_nursing_class_2, 68.22,
09188,costs,costs_nursing_class_2, 71.14,
09189,costs,costs_nursing_class_2, 67.64,
09190,costs,costs_nursing_class_2, 68.21,
09261,costs,costs_nursing_class_2, 63.73,
09262,costs,costs_nursing_class_2, 66.50,
09263,costs,costs_nursing_class_2, 65.55,
09271,costs,costs_nursing_class_2, 64.98,
09272,costs,costs_nursing_class_2, 62.53,
09273,costs,costs_nursing_class_2, 63.94,
09274,costs,costs_nursing_class_2, 62.31,
09275,costs,costs_nursing_class_2, 65.38,
09276,costs,costs_nursing_class_2, 61.86,
09277,costs,costs_nursing_class_2, 62.02,
09278,costs,costs_nursing_class_2, 66.02,
09279,costs,costs_nursing_class_2, 63.87,
09361,costs,costs_nursing_class_2, 67.11,
09362,costs,costs_nursing_class_2, 68.00,
09363,costs,costs_nursing_class_2, 65.35,
09371,costs,costs_nursing_class_2, 61.07,
09372,costs,costs_nursing_class_2, 60.55,
09373,costs,costs_nursing_class_2, 64.04,
09374,costs,costs_nursing_class_2, 66.84,
09375,costs,costs_nursing_class_2, 65.23,
09376,costs,costs_nursing_class_2, 66.02,
09377,costs,costs_nursing_class_2, 63.42,
09461,costs,costs_nursing_class_2, 63.90,
09462,costs,costs_nursing_class_2, 63.62,
09463,costs,costs_nursing_class_2, 64.21,
09464,costs,costs_nursing_class_2, 59.50,
09471,costs,costs_nursing_class_2, 65.28,
09472,costs,costs_nursing_class_2, 63.92,
09473,costs,costs_nursing_class_2, 62.89,
09474,costs,costs_nursing_class_2, 64.42,
09475,costs,costs_nursing_class_2, 64.74,
09476,costs,costs_nursing_class_2, 59.36,
09477,costs,costs_nursing_class_2, 68.47,
09478,costs,costs_nursing_class_2, 67.22,
09479,costs,costs_nursing_class_2, 62.91,
09561,costs,costs_nursing_class_2, 64.57,
09562,costs,costs_nursing_class_2, 65.41,
09563,costs,costs_nursing_class_2, 64.39,
09564,costs,costs_nursing_class_2, 65.43,
09565,costs,costs_nursing_class_2, 65.75,
09571,costs,costs_nursing_class_2, 67.66,
09572,costs,costs_nursing_class_2, 62.41,
09573,costs,costs_nursing_class_2, 63.86,
09574,costs,costs_nursing_class_2, 62.06,
09575,costs,costs_nursing_class_2, 64.82,
09576,costs,costs_nursing_class_2, 67.27,
09577,costs,costs_nursing_class_2, 68.07,
09661,costs,costs_nursing_class_2, 66.39,
09662,costs,costs_nursing_class_2, 64.03,
09663,costs,costs_nursing_class_2, 72.19,
09671,costs,costs_nursing_class_2, 66.34,
09672,costs,costs_nursing_class_2, 66.17,
09673,costs,costs_nursing_class_2, 64.98,
09674,costs,costs_nursing_class_2, 65.66,
09675,costs,costs_nursing_class_2, 69.90,
09676,costs,costs_nursing_class_2, 64.45,
09677,costs,costs_nursing_class_2, 66.29,
09678,costs,costs_nursing_class_2, 66.32,
09679,costs,costs_nursing_class_2, 65.90,
09761,costs,costs_nursing_class_2, 73.21,
09762,costs,costs_nursing_class_2, 77.47,
09763,costs,costs_nursing_class_2, 66.53,
09764,costs,costs_nursing_class_2, 70.76,
09771,costs,costs_nursing_class_2, 72.08,
09772,costs,costs_nursing_class_2, 71.79,
09773,costs,costs_nursing_class_2, 69.75,
09774,costs,costs_nursing_class_2, 70.02,
09775,costs,costs_nursing_class_2, 66.87,
09776,costs,costs_nursing_class_2, 70.45,
09777,costs,costs_nursing_class_2, 67.72,
09778,costs,costs_nursing_class_2, 69.21,
09779,costs,costs_nursing_class_2, 68.97,
09780,costs,costs_nursing_class_2, 70.24,
09161,costs,costs_nursing_class_3, 77.97,
09162,costs,costs_nursing_class_3, 83.37,
09163,costs,costs_nursing_class_3, 81.75,
09171,costs,costs_nursing_class_3, 77.88,
09172,costs,costs_nursing_class_3, 78.72,
09173,costs,costs_nursing_class_3, 79.93,
09174,costs,costs_nursing_class_3, 77.07,
09175,costs,costs_nursing_class_3, 80.87,
09176,costs,costs_nursing_class_3, 78.90,
09177,costs,costs_nursing_class_3, 74.38,
09178,costs,costs_nursing_class_3, 78.71,
09179,costs,costs_nursing_class_3, 81.32,
09180,costs,costs_nursing_class_3, 75.85,
09181,costs,costs_nursing_class_3, 82.28,
09182,costs,costs_nursing_class_3, 75.06,
09183,costs,costs_nursing_class_3, 74.57,
09184,costs,costs_nursing_class_3, 81.38,
09185,costs,costs_nursing_class_3, 76.26,
09186,costs,costs_nursing_class_3, 75.31,
09187,costs,costs_nursing_class_3, 77.80,
09188,costs,costs_nursing_class_3, 81.37,
09189,costs,costs_nursing_class_3, 77.52,
09190,costs,costs_nursing_class_3, 78.32,
09261,costs,costs_nursing_class_3, 73.51,
09262,costs,costs_nursing_class_3, 77.79,
09263,costs,costs_nursing_class_3, 75.88,
09271,costs,costs_nursing_class_3, 74.79,
09272,costs,costs_nursing_class_3, 72.01,
09273,costs,costs_nursing_class_3, 73.18,
09274,costs,costs_nursing_class_3, 72.03,
09275,costs,costs_nursing_class_3, 75.00,
09276,costs,costs_nursing_class_3, 70.77,
09277,costs,costs_nursing_class_3, 71.33,
09278,costs,costs_nursing_class_3, 75.71,
09279,costs,costs_nursing_class_3, 73.55,
09361,costs,costs_nursing_class_3, 77.20,
09362,costs,costs_nursing_class_3, 79.05,
09363,costs,costs_nursing_class_3, 75.11,
09371,costs,costs_nursing_class_3, 69.80,
09372,costs,costs_nursing_class_3, 69.42,
09373,costs,costs_nursing_class_3, 73.40,
09374,costs,costs_nursing_class_3, 75.69,
09375,costs,costs_nursing_class_3, 74.67,
09376,costs,costs_nursing_class_3, 75.09,
09377,costs,costs_nursing_class_3, 72.95,
09461,costs,costs_nursing_class_3, 73.20,
09462,costs,costs_nursing_class_3, 73.18,
09463,costs,costs_nursing_class_3, 73.84,
09464,costs,costs_nursing_class_3, 66.98,
09471,costs,costs_nursing_class_3, 77.93,
09472,costs,costs_nursing_class_3, 72.75,
09473,costs,costs_nursing_class_3, 72.15,
09474,costs,costs_nursing_class_3, 73.43,
09475,costs,costs_nursing_class_3, 73.92,
09476,costs,costs_nursing_class_3, 69.05,
09477,costs,costs_nursing_class_3, 78.26,
09478,costs,costs_nursing_class_3, 76.79,
09479,costs,costs_nursing_class_3, 71.31,
09561,costs,costs_nursing_class_3, 73.46,
09562,costs,costs_nursing_class_3, 75.16,
09563,costs,costs_nursing_class_3, 73.86,
09564,costs,costs_nursing_class_3, 74.76,
09565,costs,costs_nursing_class_3, 75.45,
09571,costs,costs_nursing_class_3, 77.48,
09572,costs,costs_nursing_class_3, 71.69,
09573,costs,costs_nursing_class_3, 73.18,
09574,costs,costs_nursing_class_3, 73.86,
09575,costs,costs_nursing_class_3, 74.08,
09576,costs,costs_nursing_class_3, 77.28,
09577,costs,costs_nursing_class_3, 77.53,
09661,costs,costs_nursing_class_3, 76.13,
09662,costs,costs_nursing_class_3, 73.75,
09663,costs,costs_nursing_class_3, 82.12,
09671,costs,costs_nursing_class_3, 76.38,
09672,costs,costs_nursing_class_3, 75.86,
09673,costs,costs_nursing_class_3, 74.08,
09674,costs,costs_nursing_class_3, 75.31,
09675,costs,costs_nursing_class_3, 79.51,
09676,costs,costs_nursing_class_3, 74.09,
09677,costs,costs_nursing_class_3, 76.11,
09678,costs,costs_nursing_class_3, 75.66,
09679,costs,costs_nursing_class_3, 75.56,
09761,costs,costs_nursing_class_3, 83.59,
09762,costs,costs_nursing_class_3, 87.71,
09763,costs,costs_nursing_class_3, 76.56,
09764,costs,costs_nursing_class_3, 81.47,
09771,costs,costs_nursing_class_3, 81.03,
09772,costs,costs_nursing_class_3, 81.93,
09773,costs,costs_nursing_class_3, 79.39,
09774,costs,costs_nursing_class_3, 80.11,
09775,costs,costs_nursing_class_3, 76.81,
09776,costs,costs_nursing_class_3, 80.48,
09777,costs,costs_nursing_class_3, 78.28,
09778,costs,costs_nursing_class_3, 79.31,
09779,costs,costs_nursing_class_3, 79.11,
09780,costs,costs_nursing_class_3, 80.15,
09161,costs,food, 20.15,
09162,costs,food, 22.62,
09163,costs,food, 21.31,
09171,costs,food, 18.98,
09172,costs,food, 19.53,
09173,costs,food, 20.92,
09174,costs,food, 20.14,
09175,costs,food, 21.02,
09176,costs,food, 19.58,
09177,costs,food, 19.24,
09178,costs,food, 21.06,
09179,costs,food, 21.16,
09180,costs,food, 18.96,
09181,costs,food, 22.75,
09182,costs,food, 19.48,
09183,costs,food, 19.72,
09184,costs,food, 21.16,
09185,costs,food, 19.15,
09186,costs,food, 19.10,
09187,costs,food, 19.48,
09188,costs,food, 21.08,
09189,costs,food, 19.74,
09190,costs,food, 20.43,
09261,costs,food, 17.10,
09262,costs,food, 20.85,
09263,costs,food, 19.45,
09271,costs,food, 17.29,
09272,costs,food, 16.80,
09273,costs,food, 17.09,
09274,costs,food, 17.81,
09275,costs,food, 17.00,
09276,costs,food, 17.30,
09277,costs,food, 16.99,
09278,costs,food, 17.12,
09279,costs,food, 17.15,
09361,costs,food, 18.63,
09362,costs,food, 18.61,
09363,costs,food, 18.29,
09371,costs,food, 16.83,
09372,costs,food, 17.67,
09373,costs,food, 18.27,
09374,costs,food, 18.10,
09375,costs,food, 17.54,
09376,costs,food, 17.90,
09377,costs,food, 18.11,
09461,costs,food, 17.69,
09462,costs,food, 18.07,
09463,costs,food, 18.16,
09464,costs,food, 17.49,
09471,costs,food, 18.01,
09472,costs,food, 17.51,
09473,costs,food, 17.60,
09474,costs,food, 18.18,
09475,costs,food, 17.77,
09476,costs,food, 17.90,
09477,costs,food, 18.52,
09478,costs,food, 17.23,
09479,costs,food, 16.67,
09561,costs,food, 18.29,
09562,costs,food, 18.99,
09563,costs,food, 18.89,
09564,costs,food, 18.94,
09565,costs,food, 17.87,
09571,costs,food, 19.10,
09572,costs,food, 18.34,
09573,costs,food, 18.56,
09574,costs,food, 18.60,
09575,costs,food, 17.50,
09576,costs,food, 19.19,
09577,costs,food, 18.76,
09661,costs,food, 18.18,
09662,costs,food, 18.21,
09663,costs,food, 18.34,
09671,costs,food, 17.72,
09672,costs,food, 17.96,
09673,costs,food, 17.07,
09674,costs,food, 18.31,
09675,costs,food, 18.27,
09676,costs,food, 18.21,
09677,costs,food, 18.72,
09678,costs,food, 18.62,
09679,costs,food, 17.86,
09761,costs,food, 18.69,
09762,costs,food, 20.14,
09763,costs,food, 19.31,
09764,costs,food, 18.74,
09771,costs,food, 19.56,
09772,costs,food, 19.85,
09773,costs,food, 19.59,
09774,costs,food, 19.40,
09775,costs,food, 19.43,
09776,costs,food, 19.10,
09777,costs,food, 19.16,
09778,costs,food, 19.19,
09779,costs,food, 19.95,
09780,costs,food, 18.90,
09780,beds,1-bed,813,
09779,beds,1-bed,481,
09778,beds,1-bed,897,
09777,beds,1-bed,771,
09776,beds,1-bed,616,
09775,beds,1-bed,815,
09774,beds,1-bed,689,
09773,beds,1-bed,464,
09772,beds,1-bed,1259,
09771,beds,1-bed,484,
09764,beds,1-bed,352,
09763,beds,1-bed,432,
09762,beds,1-bed,304,
09761,beds,1-bed,2014,
09679,beds,1-bed,632,
09678,beds,1-bed,484,
09677,beds,1-bed,572,
09676,beds,1-bed,413,
09675,beds,1-bed,416,
09674,beds,1-bed,362,
09673,beds,1-bed,515,
09672,beds,1-bed,776,
09671,beds,1-bed,785,
09663,beds,1-bed,1002,
09662,beds,1-bed,435,
09661,beds,1-bed,204,
09577,beds,1-bed,504,
09576,beds,1-bed,490,
09575,beds,1-bed,681,
09574,beds,1-bed,750,
09573,beds,1-bed,704,
09572,beds,1-bed,573,
09571,beds,1-bed,935,
09565,beds,1-bed,296,
09564,beds,1-bed,2583,
09563,beds,1-bed,653,
09562,beds,1-bed,572,
09561,beds,1-bed,460,
09479,beds,1-bed,499,
09478,beds,1-bed,519,
09477,beds,1-bed,452,
09476,beds,1-bed,320,
09475,beds,1-bed,653,
09474,beds,1-bed,604,
09473,beds,1-bed,463,
09472,beds,1-bed,733,
09471,beds,1-bed,675,
09464,beds,1-bed,311,
09463,beds,1-bed,390,
09462,beds,1-bed,677,
09461,beds,1-bed,446,
09377,beds,1-bed,766,
09376,beds,1-bed,999,
09375,beds,1-bed,1293,
09374,beds,1-bed,601,
09373,beds,1-bed,886,
09372,beds,1-bed,691,
09371,beds,1-bed,644,
09363,beds,1-bed,477,
09362,beds,1-bed,1220,
09361,beds,1-bed,452,
09279,beds,1-bed,569,
09278,beds,1-bed,323,
09277,beds,1-bed,832,
09276,beds,1-bed,443,
09275,beds,1-bed,1136,
09274,beds,1-bed,573,
09273,beds,1-bed,608,
09272,beds,1-bed,358,
09271,beds,1-bed,901,
09263,beds,1-bed,375,
09262,beds,1-bed,443,
09261,beds,1-bed,813,
09190,beds,1-bed,576,
09189,beds,1-bed,961,
09188,beds,1-bed,678,
09187,beds,1-bed,1376,
09186,beds,1-bed,479,
09185,beds,1-bed,625,
09184,beds,1-bed,2094,
09183,beds,1-bed,688,
09182,beds,1-bed,639,
09181,beds,1-bed,378,
09180,beds,1-bed,552,
09179,beds,1-bed,1204,
09178,beds,1-bed,773,
09177,beds,1-bed,400,
09176,beds,1-bed,582,
09175,beds,1-bed,495,
09174,beds,1-bed,794,
09173,beds,1-bed,718,
09172,beds,1-bed,728,
09171,beds,1-bed,802,
09163,beds,1-bed,214,
09162,beds,1-bed,4695,
09161,beds,1-bed,802,
09780,beds,2-bed,510,
09779,beds,2-bed,538,
09778,beds,2-bed,434,
09777,beds,2-bed,392,
09776,beds,2-bed,505,
09775,beds,2-bed,525,
09774,beds,2-bed,372,
09773,beds,2-bed,568,
09772,beds,2-bed,648,
09771,beds,2-bed,410,
09764,beds,2-bed,202,
09763,beds,2-bed,348,
09762,beds,2-bed,247,
09761,beds,2-bed,1219,
09679,beds,2-bed,432,
09678,beds,2-bed,536,
09677,beds,2-bed,854,
09676,beds,2-bed,696,
09675,beds,2-bed,705,
09674,beds,2-bed,329,
09673,beds,2-bed,480,
09672,beds,2-bed,733,
09671,beds,2-bed,465,
09663,beds,2-bed,1060,
09662,beds,2-bed,434,
09661,beds,2-bed,519,
09577,beds,2-bed,520,
09576,beds,2-bed,500,
09575,beds,2-bed,393,
09574,beds,2-bed,1199,
09573,beds,2-bed,615,
09572,beds,2-bed,609,
09571,beds,2-bed,854,
09565,beds,2-bed,244,
09564,beds,2-bed,3070,
09563,beds,2-bed,788,
09562,beds,2-bed,563,
09561,beds,2-bed,314,
09479,beds,2-bed,535,
09478,beds,2-bed,386,
09477,beds,2-bed,422,
09476,beds,2-bed,404,
09475,beds,2-bed,964,
09474,beds,2-bed,476,
09473,beds,2-bed,600,
09472,beds,2-bed,565,
09471,beds,2-bed,772,
09464,beds,2-bed,422,
09463,beds,2-bed,270,
09462,beds,2-bed,513,
09461,beds,2-bed,497,
09377,beds,2-bed,306,
09376,beds,2-bed,702,
09375,beds,2-bed,616,
09374,beds,2-bed,452,
09373,beds,2-bed,539,
09372,beds,2-bed,684,
09371,beds,2-bed,740,
09363,beds,2-bed,218,
09362,beds,2-bed,647,
09361,beds,2-bed,236,
09279,beds,2-bed,232,
09278,beds,2-bed,350,
09277,beds,2-bed,534,
09276,beds,2-bed,330,
09275,beds,2-bed,1095,
09274,beds,2-bed,588,
09273,beds,2-bed,533,
09272,beds,2-bed,326,
09271,beds,2-bed,576,
09263,beds,2-bed,490,
09262,beds,2-bed,500,
09261,beds,2-bed,416,
09190,beds,2-bed,442,
09189,beds,2-bed,881,
09188,beds,2-bed,372,
09187,beds,2-bed,1991,
09186,beds,2-bed,474,
09185,beds,2-bed,250,
09184,beds,2-bed,1216,
09183,beds,2-bed,864,
09182,beds,2-bed,336,
09181,beds,2-bed,253,
09180,beds,2-bed,492,
09179,beds,2-bed,822,
09178,beds,2-bed,384,
09177,beds,2-bed,488,
09176,beds,2-bed,270,
09175,beds,2-bed,506,
09174,beds,2-bed,726,
09173,beds,2-bed,379,
09172,beds,2-bed,625,
09171,beds,2-bed,555,
09163,beds,2-bed,200,
09162,beds,2-bed,2792,
09161,beds,2-bed,340,
09780,beds,3-bed,18,
09779,beds,3-bed,0,
09778,beds,3-bed,6,
09777,beds,3-bed,12,
09776,beds,3-bed,30,
09775,beds,3-bed,0,
09774,beds,3-bed,0,
09773,beds,3-bed,0,
09772,beds,3-bed,0,
09771,beds,3-bed,0,
09764,beds,3-bed,0,
09763,beds,3-bed,0,
09762,beds,3-bed,0,
09761,beds,3-bed,3,
09679,beds,3-bed,0,
09678,beds,3-bed,0,
09677,beds,3-bed,0,
09676,beds,3-bed,30,
09675,beds,3-bed,15,
09674,beds,3-bed,0,
09673,beds,3-bed,0,
09672,beds,3-bed,12,
09671,beds,3-bed,12,
09663,beds,3-bed,9,
09662,beds,3-bed,0,
09661,beds,3-bed,0,
09577,beds,3-bed,3,
09576,beds,3-bed,0,
09575,beds,3-bed,3,
09574,beds,3-bed,42,
09573,beds,3-bed,0,
09572,beds,3-bed,0,
09571,beds,3-bed,0,
09565,beds,3-bed,18,
09564,beds,3-bed,18,
09563,beds,3-bed,0,
09562,beds,3-bed,3,
09561,beds,3-bed,0,
09479,beds,3-bed,42,
09478,beds,3-bed,0,
09477,beds,3-bed,0,
09476,beds,3-bed,0,
09475,beds,3-bed,12,
09474,beds,3-bed,0,
09473,beds,3-bed,0,
09472,beds,3-bed,22,
09471,beds,3-bed,36,
09464,beds,3-bed,0,
09463,beds,3-bed,0,
09462,beds,3-bed,0,
09461,beds,3-bed,0,
09377,beds,3-bed,0,
09376,beds,3-bed,45,
09375,beds,3-bed,0,
09374,beds,3-bed,3,
09373,beds,3-bed,3,
09372,beds,3-bed,6,
09371,beds,3-bed,0,
09363,beds,3-bed,0,
09362,beds,3-bed,5,
09361,beds,3-bed,0,
09279,beds,3-bed,0,
09278,beds,3-bed,0,
09277,beds,3-bed,0,
09276,beds,3-bed,6,
09275,beds,3-bed,0,
09274,beds,3-bed,12,
09273,beds,3-bed,6,
09272,beds,3-bed,0,
09271,beds,3-bed,9,
09263,beds,3-bed,0,
09262,beds,3-bed,51,
09261,beds,3-bed,0,
09190,beds,3-bed,0,
09189,beds,3-bed,39,
09188,beds,3-bed,0,
09187,beds,3-bed,244,
09186,beds,3-bed,0,
09185,beds,3-bed,0,
09184,beds,3-bed,0,
09183,beds,3-bed,9,
09182,beds,3-bed,0,
09181,beds,3-bed,0,
09180,beds,3-bed,64,
09179,beds,3-bed,0,
09178,beds,3-bed,6,
09177,beds,3-bed,6,
09176,beds,3-bed,0,
09175,beds,3-bed,9,
09174,beds,3-bed,18,
09173,beds,3-bed,73,
09172,beds,3-bed,6,
09171,beds,3-bed,0,
09163,beds,3-bed,3,
09162,beds,3-bed,0,
09161,beds,3-bed,21,
09780,beds,4-bed,0,
09779,beds,4-bed,0,
09778,beds,4-bed,0,
09777,beds,4-bed,0,
09776,beds,4-bed,0,
09775,beds,4-bed,0,
09774,beds,4-bed,0,
09773,beds,4-bed,0,
09772,beds,4-bed,0,
09771,beds,4-bed,0,
09764,beds,4-bed,0,
09763,beds,4-bed,0,
09762,beds,4-bed,0,
09761,beds,4-bed,0,
09679,beds,4-bed,0,
09678,beds,4-bed,0,
09677,beds,4-bed,0,
09676,beds,4-bed,0,
09675,beds,4-bed,0,
09674,beds,4-bed,0,
09673,beds,4-bed,0,
09672,beds,4-bed,0,
09671,beds,4-bed,0,
09663,beds,4-bed,0,
09662,beds,4-bed,0,
09661,beds,4-bed,0,
09577,beds,4-bed,0,
09576,beds,4-bed,0,
09575,beds,4-bed,8,
09574,beds,4-bed,10,
09573,beds,4-bed,4,
09572,beds,4-bed,0,
09571,beds,4-bed,0,
09565,beds,4-bed,0,
09564,beds,4-bed,12,
09563,beds,4-bed,0,
09562,beds,4-bed,0,
09561,beds,4-bed,0,
09479,beds,4-bed,0,
09478,beds,4-bed,0,
09477,beds,4-bed,0,
09476,beds,4-bed,0,
09475,beds,4-bed,8,
09474,beds,4-bed,9,
09473,beds,4-bed,0,
09472,beds,4-bed,4,
09471,beds,4-bed,0,
09464,beds,4-bed,0,
09463,beds,4-bed,0,
09462,beds,4-bed,0,
09461,beds,4-bed,0,
09377,beds,4-bed,0,
09376,beds,4-bed,0,
09375,beds,4-bed,0,
09374,beds,4-bed,0,
09373,beds,4-bed,0,
09372,beds,4-bed,0,
09371,beds,4-bed,0,
09363,beds,4-bed,0,
09362,beds,4-bed,0,
09361,beds,4-bed,0,
09279,beds,4-bed,0,
09278,beds,4-bed,0,
09277,beds,4-bed,0,
09276,beds,4-bed,0,
09275,beds,4-bed,0,
09274,beds,4-bed,0,
09273,beds,4-bed,0,
09272,beds,4-bed,0,
09271,beds,4-bed,0,
09263,beds,4-bed,0,
09262,beds,4-bed,0,
09261,beds,4-bed,0,
09190,beds,4-bed,0,
09189,beds,4-bed,0,
09188,beds,4-bed,0,
09187,beds,4-bed,0,
09186,beds,4-bed,0,
09185,beds,4-bed,0,
09184,beds,4-bed,0,
09183,beds,4-bed,0,
09182,beds,4-bed,0,
09181,beds,4-bed,0,
09180,beds,4-bed,0,
09179,beds,4-bed,0,
09178,beds,4-bed,0,
09177,beds,4-bed,0,
09176,beds,4-bed,0,
09175,beds,4-bed,0,
09174,beds,4-bed,0,
09173,beds,4-bed,0,
09172,beds,4-bed,0,
09171,beds,4-bed,0,
09163,beds,4-bed,0,
09162,beds,4-bed,0,
09161,beds,4-bed,0,
09780,personal,total_personnel,1111,
09779,personal,total_personnel,886,
09778,personal,total_personnel,1082,
09777,personal,total_personnel,899,
09776,personal,total_personnel,969,
09775,personal,total_personnel,907,
09774,personal,total_personnel,829,
09773,personal,total_personnel,812,
09772,personal,total_personnel,1577,
09771,personal,total_personnel,654,
09764,personal,total_personnel,426,
09763,personal,total_personnel,566,
09762,personal,total_personnel,447,
09761,personal,total_personnel,2344,
09679,personal,total_personnel,792,
09678,personal,total_personnel,744,
09677,personal,total_personnel,1197,
09676,personal,total_personnel,1088,
09675,personal,total_personnel,835,
09674,personal,total_personnel,573,
09673,personal,total_personnel,789,
09672,personal,total_personnel,1237,
09671,personal,total_personnel,991,
09663,personal,total_personnel,1457,
09662,personal,total_personnel,663,
09661,personal,total_personnel,565,
09577,personal,total_personnel,900,
09576,personal,total_personnel,919,
09575,personal,total_personnel,893,
09574,personal,total_personnel,1479,
09573,personal,total_personnel,969,
09572,personal,total_personnel,845,
09571,personal,total_personnel,1375,
09565,personal,total_personnel,371,
09564,personal,total_personnel,3874,
09563,personal,total_personnel,915,
09562,personal,total_personnel,891,
09561,personal,total_personnel,559,
09479,personal,total_personnel,711,
09478,personal,total_personnel,728,
09477,personal,total_personnel,772,
09476,personal,total_personnel,632,
09475,personal,total_personnel,1172,
