ags,type,key,value,state
03402,costs,costs_nursing_class_2,58.73,Niedersachsen
03402,costs,costs_nursing_class_3,72.93,Niedersachsen
03402,costs,food,17.11,Niedersachsen
03403,costs,costs_nursing_class_1,44.83,Niedersachsen
03403,costs,costs_nursing_class_2,58.38,Niedersachsen
03403,costs,costs_nursing_class_3,72.54,Niedersachsen
03403,costs,food,17.1,Niedersachsen
03404,costs,costs_nursing_class_1,48.36,Niedersachsen
03404,costs,costs_nursing_class_2,64.66,Niedersachsen
03404,costs,costs_nursing_class_3,81.18,Niedersachsen
03404,costs,food,17.84,Niedersachsen
03405,costs,costs_nursing_class_1,43.08,Niedersachsen
03405,costs,costs_nursing_class_2,54.98,Niedersachsen
03405,costs,costs_nursing_class_3,67.01,Niedersachsen
03405,costs,food,16.45,Niedersachsen
03451,costs,costs_nursing_class_1,45.34,Niedersachsen
03451,costs,costs_nursing_class_2,57.73,Niedersachsen
03451,costs,costs_nursing_class_3,70.71,Niedersachsen
03451,costs,food,16.76,Niedersachsen
03452,costs,costs_nursing_class_1,42.48,Niedersachsen
03452,costs,costs_nursing_class_2,55.02,Niedersachsen
03452,costs,costs_nursing_class_3,67.9,Niedersachsen
03452,costs,food,16.6,Niedersachsen
03453,costs,costs_nursing_class_1,44.86,Niedersachsen
03453,costs,costs_nursing_class_2,59.12,Niedersachsen
03453,costs,costs_nursing_class_3,73.95,Niedersachsen
03453,costs,food,16.76,Niedersachsen
03454,costs,costs_nursing_class_1,44.95,Niedersachsen
03454,costs,costs_nursing_class_2,59.29,Niedersachsen
03454,costs,costs_nursing_class_3,73.45,Niedersachsen
03454,costs,food,17.07,Niedersachsen
03455,costs,costs_nursing_class_1,46.81,Niedersachsen
03455,costs,costs_nursing_class_2,59.58,Niedersachsen
03455,costs,costs_nursing_class_3,73.21,Niedersachsen
03455,costs,food,16.92,Niedersachsen
03456,costs,costs_nursing_class_1,44.76,Niedersachsen
03456,costs,costs_nursing_class_2,59.0,Niedersachsen
03456,costs,costs_nursing_class_3,73.25,Niedersachsen
03456,costs,food,17.24,Niedersachsen
03457,costs,costs_nursing_class_1,42.63,Niedersachsen
03457,costs,costs_nursing_class_2,56.13,Niedersachsen
03457,costs,costs_nursing_class_3,69.63,Niedersachsen
03457,costs,food,16.94,Niedersachsen
03458,costs,costs_nursing_class_1,42.96,Niedersachsen
03458,costs,costs_nursing_class_2,55.48,Niedersachsen
03458,costs,costs_nursing_class_3,68.51,Niedersachsen
03458,costs,food,17.1,Niedersachsen
03459,costs,costs_nursing_class_1,46.82,Niedersachsen
03459,costs,costs_nursing_class_2,61.86,Niedersachsen
03459,costs,costs_nursing_class_3,76.87,Niedersachsen
03459,costs,food,18.22,Niedersachsen
03460,costs,costs_nursing_class_1,46.5,Niedersachsen
03460,costs,costs_nursing_class_2,60.58,Niedersachsen
03460,costs,costs_nursing_class_3,75.29,Niedersachsen
03460,costs,food,17.4,Niedersachsen
03461,costs,costs_nursing_class_1,41.78,Niedersachsen
03461,costs,costs_nursing_class_2,54.05,Niedersachsen
03461,costs,costs_nursing_class_3,66.38,Niedersachsen
03461,costs,food,16.6,Niedersachsen
03462,costs,costs_nursing_class_1,42.54,Niedersachsen
03462,costs,costs_nursing_class_2,55.98,Niedersachsen
03462,costs,costs_nursing_class_3,69.38,Niedersachsen
03462,costs,food,17.09,Niedersachsen
03101,personal,total_personnel,2247.0,Niedersachsen
03101,personal,fully_employed,768.0,Niedersachsen
03101,personal,part-time,,Niedersachsen
03101,personal,nursing_and_care,1393.0,Niedersachsen
03101,personal,social_care,88.0,Niedersachsen
03101,personal,other_care,109.0,Niedersachsen
03102,personal,total_personnel,1040.0,Niedersachsen
03102,personal,fully_employed,275.0,Niedersachsen
03102,personal,part-time,,Niedersachsen
03102,personal,nursing_and_care,711.0,Niedersachsen
03102,personal,social_care,31.0,Niedersachsen
03102,personal,other_care,53.0,Niedersachsen
03103,personal,total_personnel,964.0,Niedersachsen
03103,personal,fully_employed,217.0,Niedersachsen
03103,personal,part-time,,Niedersachsen
03103,personal,nursing_and_care,665.0,Niedersachsen
03103,personal,social_care,32.0,Niedersachsen
03103,personal,other_care,37.0,Niedersachsen
03151,personal,total_personnel,1245.0,Niedersachsen
03151,personal,fully_employed,401.0,Niedersachsen
03151,personal,part-time,,Niedersachsen
03151,personal,nursing_and_care,743.0,Niedersachsen
03151,personal,social_care,40.0,Niedersachsen
03151,personal,other_care,68.0,Niedersachsen
03152,personal,total_personnel,2592.0,Niedersachsen
03152,personal,fully_employed,814.0,Niedersachsen
03152,personal,part-time,,Niedersachsen
03152,personal,nursing_and_care,1708.0,Niedersachsen
03152,personal,social_care,109.0,Niedersachsen
03152,personal,other_care,108.0,Niedersachsen
03153,personal,total_personnel,2229.0,Niedersachsen
03153,personal,fully_employed,999.0,Niedersachsen
03153,personal,part-time,,Niedersachsen
03153,personal,nursing_and_care,1365.0,Niedersachsen
03153,personal,social_care,80.0,Niedersachsen
03153,personal,other_care,89.0,Niedersachsen
03154,personal,total_personnel,1173.0,Niedersachsen
03154,personal,fully_employed,409.0,Niedersachsen
03154,personal,part-time,,Niedersachsen
03154,personal,nursing_and_care,741.0,Niedersachsen
03154,personal,social_care,52.0,Niedersachsen
03154,personal,other_care,45.0,Niedersachsen
03155,personal,total_personnel,1840.0,Niedersachsen
03155,personal,fully_employed,688.0,Niedersachsen
03155,personal,part-time,,Niedersachsen
03155,personal,nursing_and_care,1115.0,Niedersachsen
03155,personal,social_care,71.0,Niedersachsen
03155,personal,other_care,80.0,Niedersachsen
03156,personal,total_personnel,1479.0,Niedersachsen
03156,personal,fully_employed,619.0,Niedersachsen
03156,personal,part-time,,Niedersachsen
03156,personal,nursing_and_care,917.0,Niedersachsen
03156,personal,social_care,34.0,Niedersachsen
03156,personal,other_care,65.0,Niedersachsen
03157,personal,total_personnel,1426.0,Niedersachsen
03157,personal,fully_employed,485.0,Niedersachsen
03157,personal,part-time,,Niedersachsen
03157,personal,nursing_and_care,883.0,Niedersachsen
03157,personal,social_care,49.0,Niedersachsen
03157,personal,other_care,57.0,Niedersachsen
03158,personal,total_personnel,1207.0,Niedersachsen
03158,personal,fully_employed,465.0,Niedersachsen
03158,personal,part-time,,Niedersachsen
03158,personal,nursing_and_care,731.0,Niedersachsen
03158,personal,social_care,65.0,Niedersachsen
03158,personal,other_care,59.0,Niedersachsen
03241,personal,total_personnel,10606.0,Niedersachsen
03241,personal,fully_employed,3893.0,Niedersachsen
03241,personal,part-time,,Niedersachsen
03241,personal,nursing_and_care,6773.0,Niedersachsen
03241,personal,social_care,422.0,Niedersachsen
03241,personal,other_care,475.0,Niedersachsen
03251,personal,total_personnel,2077.0,Niedersachsen
03251,personal,fully_employed,461.0,Niedersachsen
03251,personal,part-time,,Niedersachsen
03251,personal,nursing_and_care,1252.0,Niedersachsen
03251,personal,social_care,92.0,Niedersachsen
03251,personal,other_care,81.0,Niedersachsen
03252,personal,total_personnel,2149.0,Niedersachsen
03252,personal,fully_employed,687.0,Niedersachsen
03252,personal,part-time,,Niedersachsen
03252,personal,nursing_and_care,1321.0,Niedersachsen
03252,personal,social_care,111.0,Niedersachsen
03252,personal,other_care,94.0,Niedersachsen
03254,personal,total_personnel,3247.0,Niedersachsen
03254,personal,fully_employed,1015.0,Niedersachsen
03254,personal,part-time,,Niedersachsen
03254,personal,nursing_and_care,2051.0,Niedersachsen
03254,personal,social_care,144.0,Niedersachsen
03254,personal,other_care,118.0,Niedersachsen
03255,personal,total_personnel,962.0,Niedersachsen
03255,personal,fully_employed,260.0,Niedersachsen
03255,personal,part-time,,Niedersachsen
03255,personal,nursing_and_care,568.0,Niedersachsen
03255,personal,social_care,51.0,Niedersachsen
03255,personal,other_care,40.0,Niedersachsen
03256,personal,total_personnel,1471.0,Niedersachsen
03256,personal,fully_employed,527.0,Niedersachsen
03256,personal,part-time,,Niedersachsen
03256,personal,nursing_and_care,866.0,Niedersachsen
03256,personal,social_care,44.0,Niedersachsen
03256,personal,other_care,75.0,Niedersachsen
03257,personal,total_personnel,2410.0,Niedersachsen
03257,personal,fully_employed,762.0,Niedersachsen
03257,personal,part-time,,Niedersachsen
03257,personal,nursing_and_care,1486.0,Niedersachsen
03257,personal,social_care,108.0,Niedersachsen
03257,personal,other_care,114.0,Niedersachsen
03351,personal,total_personnel,2047.0,Niedersachsen
03351,personal,fully_employed,679.0,Niedersachsen
03351,personal,part-time,,Niedersachsen
03351,personal,nursing_and_care,1322.0,Niedersachsen
03351,personal,social_care,67.0,Niedersachsen
03351,personal,other_care,104.0,Niedersachsen
03352,personal,total_personnel,2298.0,Niedersachsen
03352,personal,fully_employed,643.0,Niedersachsen
03352,personal,part-time,,Niedersachsen
03352,personal,nursing_and_care,1352.0,Niedersachsen
03352,personal,social_care,99.0,Niedersachsen
03352,personal,other_care,79.0,Niedersachsen
03353,personal,total_personnel,1860.0,Niedersachsen
03353,personal,fully_employed,511.0,Niedersachsen
03353,personal,part-time,,Niedersachsen
03353,personal,nursing_and_care,1140.0,Niedersachsen
03353,personal,social_care,70.0,Niedersachsen
03353,personal,other_care,94.0,Niedersachsen
03354,personal,total_personnel,658.0,Niedersachsen
03354,personal,fully_employed,172.0,Niedersachsen
03354,personal,part-time,,Niedersachsen
03354,personal,nursing_and_care,363.0,Niedersachsen
03354,personal,social_care,29.0,Niedersachsen
03354,personal,other_care,28.0,Niedersachsen
03355,personal,total_personnel,1935.0,Niedersachsen
03355,personal,fully_employed,721.0,Niedersachsen
03355,personal,part-time,,Niedersachsen
03355,personal,nursing_and_care,1161.0,Niedersachsen
03355,personal,social_care,89.0,Niedersachsen
03355,personal,other_care,77.0,Niedersachsen
03356,personal,total_personnel,1254.0,Niedersachsen
03356,personal,fully_employed,390.0,Niedersachsen
03356,personal,part-time,,Niedersachsen
03356,personal,nursing_and_care,762.0,Niedersachsen
03356,personal,social_care,38.0,Niedersachsen
03356,personal,other_care,48.0,Niedersachsen
03357,personal,total_personnel,1483.0,Niedersachsen
03357,personal,fully_employed,346.0,Niedersachsen
03357,personal,part-time,,Niedersachsen
03357,personal,nursing_and_care,1001.0,Niedersachsen
03357,personal,social_care,86.0,Niedersachsen
03357,personal,other_care,97.0,Niedersachsen
03358,personal,total_personnel,1348.0,Niedersachsen
03358,personal,fully_employed,412.0,Niedersachsen
03358,personal,part-time,,Niedersachsen
03358,personal,nursing_and_care,871.0,Niedersachsen
03358,personal,social_care,54.0,Niedersachsen
03358,personal,other_care,49.0,Niedersachsen
03359,personal,total_personnel,1802.0,Niedersachsen
03359,personal,fully_employed,413.0,Niedersachsen
03359,personal,part-time,,Niedersachsen
03359,personal,nursing_and_care,1079.0,Niedersachsen
03359,personal,social_care,68.0,Niedersachsen
03359,personal,other_care,76.0,Niedersachsen
03360,personal,total_personnel,1212.0,Niedersachsen
03360,personal,fully_employed,428.0,Niedersachsen
03360,personal,part-time,,Niedersachsen
03360,personal,nursing_and_care,771.0,Niedersachsen
03360,personal,social_care,47.0,Niedersachsen
03360,personal,other_care,61.0,Niedersachsen
03361,personal,total_personnel,1519.0,Niedersachsen
03361,personal,fully_employed,428.0,Niedersachsen
03361,personal,part-time,,Niedersachsen
03361,personal,nursing_and_care,857.0,Niedersachsen
03361,personal,social_care,77.0,Niedersachsen
03361,personal,other_care,53.0,Niedersachsen
03401,personal,total_personnel,518.0,Niedersachsen
03401,personal,fully_employed,138.0,Niedersachsen
03401,personal,part-time,,Niedersachsen
03401,personal,nursing_and_care,327.0,Niedersachsen
03401,personal,social_care,18.0,Niedersachsen
03401,personal,other_care,24.0,Niedersachsen
03402,personal,total_personnel,444.0,Niedersachsen
03402,personal,fully_employed,101.0,Niedersachsen
03402,personal,part-time,,Niedersachsen
03402,personal,nursing_and_care,292.0,Niedersachsen
03402,personal,social_care,12.0,Niedersachsen
03402,personal,other_care,23.0,Niedersachsen
03403,personal,total_personnel,1321.0,Niedersachsen
03403,personal,fully_employed,332.0,Niedersachsen
03403,personal,part-time,,Niedersachsen
03403,personal,nursing_and_care,867.0,Niedersachsen
03403,personal,social_care,39.0,Niedersachsen
03403,personal,other_care,38.0,Niedersachsen
03404,personal,total_personnel,1329.0,Niedersachsen
03404,personal,fully_employed,183.0,Niedersachsen
03404,personal,part-time,,Niedersachsen
03404,personal,nursing_and_care,906.0,Niedersachsen
03404,personal,social_care,84.0,Niedersachsen
03404,personal,other_care,61.0,Niedersachsen
03405,personal,total_personnel,747.0,Niedersachsen
03405,personal,fully_employed,306.0,Niedersachsen
03405,personal,part-time,,Niedersachsen
03405,personal,nursing_and_care,478.0,Niedersachsen
03405,personal,social_care,24.0,Niedersachsen
03405,personal,other_care,24.0,Niedersachsen
03451,personal,total_personnel,822.0,Niedersachsen
03451,personal,fully_employed,237.0,Niedersachsen
03451,personal,part-time,,Niedersachsen
03451,personal,nursing_and_care,538.0,Niedersachsen
03451,personal,social_care,19.0,Niedersachsen
03451,personal,other_care,42.0,Niedersachsen
03452,personal,total_personnel,1405.0,Niedersachsen
03452,personal,fully_employed,499.0,Niedersachsen
03452,personal,part-time,,Niedersachsen
03452,personal,nursing_and_care,903.0,Niedersachsen
03452,personal,social_care,28.0,Niedersachsen
03452,personal,other_care,69.0,Niedersachsen
03453,personal,total_personnel,1691.0,Niedersachsen
03453,personal,fully_employed,201.0,Niedersachsen
03453,personal,part-time,,Niedersachsen
03453,personal,nursing_and_care,1036.0,Niedersachsen
03453,personal,social_care,44.0,Niedersachsen
03453,personal,other_care,44.0,Niedersachsen
03454,personal,total_personnel,2429.0,Niedersachsen
03454,personal,fully_employed,346.0,Niedersachsen
03454,personal,part-time,,Niedersachsen
03454,personal,nursing_and_care,1565.0,Niedersachsen
03454,personal,social_care,79.0,Niedersachsen
03454,personal,other_care,77.0,Niedersachsen
03455,personal,total_personnel,972.0,Niedersachsen
03455,personal,fully_employed,297.0,Niedersachsen
03455,personal,part-time,,Niedersachsen
03455,personal,nursing_and_care,641.0,Niedersachsen
03455,personal,social_care,20.0,Niedersachsen
03455,personal,other_care,39.0,Niedersachsen
03456,personal,total_personnel,1380.0,Niedersachsen
03456,personal,fully_employed,267.0,Niedersachsen
03456,personal,part-time,,Niedersachsen
03456,personal,nursing_and_care,885.0,Niedersachsen
03456,personal,social_care,39.0,Niedersachsen
03456,personal,other_care,53.0,Niedersachsen
03457,personal,total_personnel,1450.0,Niedersachsen
03457,personal,fully_employed,285.0,Niedersachsen
03457,personal,part-time,,Niedersachsen
03457,personal,nursing_and_care,932.0,Niedersachsen
03457,personal,social_care,40.0,Niedersachsen
03457,personal,other_care,50.0,Niedersachsen
03458,personal,total_personnel,1301.0,Niedersachsen
03458,personal,fully_employed,308.0,Niedersachsen
03458,personal,part-time,,Niedersachsen
03458,personal,nursing_and_care,806.0,Niedersachsen
03458,personal,social_care,30.0,Niedersachsen
03458,personal,other_care,61.0,Niedersachsen
03459,personal,total_personnel,3976.0,Niedersachsen
03459,personal,fully_employed,613.0,Niedersachsen
03459,personal,part-time,,Niedersachsen
03459,personal,nursing_and_care,2393.0,Niedersachsen
03459,personal,social_care,123.0,Niedersachsen
03459,personal,other_care,159.0,Niedersachsen
03460,personal,total_personnel,1103.0,Niedersachsen
03460,personal,fully_employed,167.0,Niedersachsen
03460,personal,part-time,,Niedersachsen
03460,personal,nursing_and_care,740.0,Niedersachsen
03460,personal,social_care,26.0,Niedersachsen
03460,personal,other_care,51.0,Niedersachsen
03461,personal,total_personnel,1008.0,Niedersachsen
03461,personal,fully_employed,281.0,Niedersachsen
03461,personal,part-time,,Niedersachsen
03461,personal,nursing_and_care,654.0,Niedersachsen
03461,personal,social_care,23.0,Niedersachsen
03461,personal,other_care,68.0,Niedersachsen
03462,personal,total_personnel,579.0,Niedersachsen
03462,personal,fully_employed,148.0,Niedersachsen
03462,personal,part-time,,Niedersachsen
03462,personal,nursing_and_care,374.0,Niedersachsen
03462,personal,social_care,10.0,Niedersachsen
03462,personal,other_care,23.0,Niedersachsen
