ags,type,key,value,state
01054,costs,food,21.02,Schleswig-Holstein
01055,costs,costs_nursing_class_1,44.48,Schleswig-Holstein
01055,costs,costs_nursing_class_2,56.28,Schleswig-Holstein
01055,costs,costs_nursing_class_3,69.01,Schleswig-Holstein
01055,costs,food,21.45,Schleswig-Holstein
01056,costs,costs_nursing_class_1,41.2,Schleswig-Holstein
01056,costs,costs_nursing_class_2,52.92,Schleswig-Holstein
01056,costs,costs_nursing_class_3,65.12,Schleswig-Holstein
01056,costs,food,20.62,Schleswig-Holstein
01057,costs,costs_nursing_class_1,45.59,Schleswig-Holstein
01057,costs,costs_nursing_class_2,58.34,Schleswig-Holstein
01057,costs,costs_nursing_class_3,71.5,Schleswig-Holstein
01057,costs,food,21.52,Schleswig-Holstein
01058,costs,costs_nursing_class_1,45.51,Schleswig-Holstein
01058,costs,costs_nursing_class_2,56.42,Schleswig-Holstein
01058,costs,costs_nursing_class_3,68.22,Schleswig-Holstein
01058,costs,food,20.47,Schleswig-Holstein
01059,costs,costs_nursing_class_1,45.13,Schleswig-Holstein
01059,costs,costs_nursing_class_2,56.44,Schleswig-Holstein
01059,costs,costs_nursing_class_3,68.83,Schleswig-Holstein
01059,costs,food,20.52,Schleswig-Holstein
01060,costs,costs_nursing_class_1,48.15,Schleswig-Holstein
01060,costs,costs_nursing_class_2,59.49,Schleswig-Holstein
01060,costs,costs_nursing_class_3,70.51,Schleswig-Holstein
01060,costs,food,21.5,Schleswig-Holstein
01061,costs,costs_nursing_class_1,42.19,Schleswig-Holstein
01061,costs,costs_nursing_class_2,54.21,Schleswig-Holstein
01061,costs,costs_nursing_class_3,66.1,Schleswig-Holstein
01061,costs,food,19.83,Schleswig-Holstein
01062,costs,costs_nursing_class_1,45.08,Schleswig-Holstein
01062,costs,costs_nursing_class_2,57.34,Schleswig-Holstein
01062,costs,costs_nursing_class_3,70.03,Schleswig-Holstein
01062,costs,food,21.87,Schleswig-Holstein
01001,beds,1-bed,967.0,Schleswig-Holstein
01001,beds,2-bed,117.0,Schleswig-Holstein
01001,beds,3-bed,4.0,Schleswig-Holstein
01001,beds,4-bed,0.0,Schleswig-Holstein
01002,beds,1-bed,1678.0,Schleswig-Holstein
01002,beds,2-bed,644.0,Schleswig-Holstein
01002,beds,3-bed,6.0,Schleswig-Holstein
01002,beds,4-bed,0.0,Schleswig-Holstein
01003,beds,1-bed,2053.0,Schleswig-Holstein
01003,beds,2-bed,1366.0,Schleswig-Holstein
01003,beds,3-bed,99.0,Schleswig-Holstein
01003,beds,4-bed,0.0,Schleswig-Holstein
01004,beds,1-bed,832.0,Schleswig-Holstein
01004,beds,2-bed,400.0,Schleswig-Holstein
01004,beds,3-bed,6.0,Schleswig-Holstein
01004,beds,4-bed,0.0,Schleswig-Holstein
01051,beds,1-bed,1305.0,Schleswig-Holstein
01051,beds,2-bed,472.0,Schleswig-Holstein
01051,beds,3-bed,0.0,Schleswig-Holstein
01051,beds,4-bed,0.0,Schleswig-Holstein
01053,beds,1-bed,1294.0,Schleswig-Holstein
01053,beds,2-bed,1165.0,Schleswig-Holstein
01053,beds,3-bed,92.0,Schleswig-Holstein
01053,beds,4-bed,9.0,Schleswig-Holstein
01054,beds,1-bed,1529.0,Schleswig-Holstein
01054,beds,2-bed,283.0,Schleswig-Holstein
01054,beds,3-bed,8.0,Schleswig-Holstein
01054,beds,4-bed,0.0,Schleswig-Holstein
01055,beds,1-bed,1741.0,Schleswig-Holstein
01055,beds,2-bed,1726.0,Schleswig-Holstein
01055,beds,3-bed,96.0,Schleswig-Holstein
01055,beds,4-bed,12.0,Schleswig-Holstein
01056,beds,1-bed,2222.0,Schleswig-Holstein
01056,beds,2-bed,1579.0,Schleswig-Holstein
01056,beds,3-bed,18.0,Schleswig-Holstein
01056,beds,4-bed,0.0,Schleswig-Holstein
01057,beds,1-bed,952.0,Schleswig-Holstein
01057,beds,2-bed,424.0,Schleswig-Holstein
01057,beds,3-bed,3.0,Schleswig-Holstein
01057,beds,4-bed,0.0,Schleswig-Holstein
01058,beds,1-bed,2209.0,Schleswig-Holstein
01058,beds,2-bed,1085.0,Schleswig-Holstein
01058,beds,3-bed,23.0,Schleswig-Holstein
01058,beds,4-bed,0.0,Schleswig-Holstein
01059,beds,1-bed,1753.0,Schleswig-Holstein
01059,beds,2-bed,1093.0,Schleswig-Holstein
01059,beds,3-bed,81.0,Schleswig-Holstein
01059,beds,4-bed,0.0,Schleswig-Holstein
01060,beds,1-bed,2714.0,Schleswig-Holstein
01060,beds,2-bed,1571.0,Schleswig-Holstein
01060,beds,3-bed,87.0,Schleswig-Holstein
01060,beds,4-bed,8.0,Schleswig-Holstein
01061,beds,1-bed,1290.0,Schleswig-Holstein
01061,beds,2-bed,613.0,Schleswig-Holstein
01061,beds,3-bed,6.0,Schleswig-Holstein
01061,beds,4-bed,0.0,Schleswig-Holstein
01062,beds,1-bed,2139.0,Schleswig-Holstein
01062,beds,2-bed,1674.0,Schleswig-Holstein
01062,beds,3-bed,60.0,Schleswig-Holstein
01062,beds,4-bed,0.0,Schleswig-Holstein
01001,recipients,recipients_nursing_class_1,424.0,Schleswig-Holstein
01001,recipients,recipients_nursing_class_2,357.0,Schleswig-Holstein
01001,recipients,recipients_nursing_class_3,139.0,Schleswig-Holstein
01001,recipients,recipients_nursing_class_unknown,43.0,Schleswig-Holstein
01002,recipients,recipients_nursing_class_1,850.0,Schleswig-Holstein
01002,recipients,recipients_nursing_class_2,775.0,Schleswig-Holstein
01002,recipients,recipients_nursing_class_3,305.0,Schleswig-Holstein
01002,recipients,recipients_nursing_class_unknown,59.0,Schleswig-Holstein
01003,recipients,recipients_nursing_class_1,1348.0,Schleswig-Holstein
01003,recipients,recipients_nursing_class_2,1102.0,Schleswig-Holstein
01003,recipients,recipients_nursing_class_3,492.0,Schleswig-Holstein
01003,recipients,recipients_nursing_class_unknown,131.0,Schleswig-Holstein
01004,recipients,recipients_nursing_class_1,440.0,Schleswig-Holstein
01004,recipients,recipients_nursing_class_2,412.0,Schleswig-Holstein
01004,recipients,recipients_nursing_class_3,202.0,Schleswig-Holstein
01004,recipients,recipients_nursing_class_unknown,58.0,Schleswig-Holstein
01051,recipients,recipients_nursing_class_1,721.0,Schleswig-Holstein
01051,recipients,recipients_nursing_class_2,601.0,Schleswig-Holstein
01051,recipients,recipients_nursing_class_3,256.0,Schleswig-Holstein
01051,recipients,recipients_nursing_class_unknown,45.0,Schleswig-Holstein
01053,recipients,recipients_nursing_class_1,885.0,Schleswig-Holstein
01053,recipients,recipients_nursing_class_2,831.0,Schleswig-Holstein
01053,recipients,recipients_nursing_class_3,491.0,Schleswig-Holstein
01053,recipients,recipients_nursing_class_unknown,82.0,Schleswig-Holstein
01054,recipients,recipients_nursing_class_1,665.0,Schleswig-Holstein
01054,recipients,recipients_nursing_class_2,641.0,Schleswig-Holstein
01054,recipients,recipients_nursing_class_3,267.0,Schleswig-Holstein
01054,recipients,recipients_nursing_class_unknown,72.0,Schleswig-Holstein
01055,recipients,recipients_nursing_class_1,1247.0,Schleswig-Holstein
01055,recipients,recipients_nursing_class_2,1067.0,Schleswig-Holstein
01055,recipients,recipients_nursing_class_3,610.0,Schleswig-Holstein
01055,recipients,recipients_nursing_class_unknown,108.0,Schleswig-Holstein
01056,recipients,recipients_nursing_class_1,1198.0,Schleswig-Holstein
01056,recipients,recipients_nursing_class_2,1220.0,Schleswig-Holstein
01056,recipients,recipients_nursing_class_3,573.0,Schleswig-Holstein
01056,recipients,recipients_nursing_class_unknown,121.0,Schleswig-Holstein
01057,recipients,recipients_nursing_class_1,477.0,Schleswig-Holstein
01057,recipients,recipients_nursing_class_2,492.0,Schleswig-Holstein
01057,recipients,recipients_nursing_class_3,203.0,Schleswig-Holstein
01057,recipients,recipients_nursing_class_unknown,63.0,Schleswig-Holstein
01058,recipients,recipients_nursing_class_1,1164.0,Schleswig-Holstein
01058,recipients,recipients_nursing_class_2,1049.0,Schleswig-Holstein
01058,recipients,recipients_nursing_class_3,497.0,Schleswig-Holstein
01058,recipients,recipients_nursing_class_unknown,120.0,Schleswig-Holstein
01059,recipients,recipients_nursing_class_1,1074.0,Schleswig-Holstein
01059,recipients,recipients_nursing_class_2,929.0,Schleswig-Holstein
01059,recipients,recipients_nursing_class_3,444.0,Schleswig-Holstein
01059,recipients,recipients_nursing_class_unknown,44.0,Schleswig-Holstein
01060,recipients,recipients_nursing_class_1,1383.0,Schleswig-Holstein
01060,recipients,recipients_nursing_class_2,1186.0,Schleswig-Holstein
01060,recipients,recipients_nursing_class_3,660.0,Schleswig-Holstein
01060,recipients,recipients_nursing_class_unknown,107.0,Schleswig-Holstein
01061,recipients,recipients_nursing_class_1,678.0,Schleswig-Holstein
01061,recipients,recipients_nursing_class_2,615.0,Schleswig-Holstein
01061,recipients,recipients_nursing_class_3,345.0,Schleswig-Holstein
01061,recipients,recipients_nursing_class_unknown,51.0,Schleswig-Holstein
01062,recipients,recipients_nursing_class_1,1265.0,Schleswig-Holstein
01062,recipients,recipients_nursing_class_2,1148.0,Schleswig-Holstein
01062,recipients,recipients_nursing_class_3,494.0,Schleswig-Holstein
01062,recipients,recipients_nursing_class_unknown,157.0,Schleswig-Holstein
