ags,type,key,value,state
05370,costs,costs_nursing_class_3,84.69,Nordrhein-Westfalen
05370,costs,food,28.79,Nordrhein-Westfalen
05374,costs,costs_nursing_class_1,47.26,Nordrhein-Westfalen
05374,costs,costs_nursing_class_2,65.46,Nordrhein-Westfalen
05374,costs,costs_nursing_class_3,84.66,Nordrhein-Westfalen
05374,costs,food,29.39,Nordrhein-Westfalen
05378,costs,costs_nursing_class_1,48.41,Nordrhein-Westfalen
05378,costs,costs_nursing_class_2,68.23,Nordrhein-Westfalen
05378,costs,costs_nursing_class_3,88.79,Nordrhein-Westfalen
05378,costs,food,30.32,Nordrhein-Westfalen
05382,costs,costs_nursing_class_1,46.7,Nordrhein-Westfalen
05382,costs,costs_nursing_class_2,65.56,Nordrhein-Westfalen
05382,costs,costs_nursing_class_3,85.91,Nordrhein-Westfalen
05382,costs,food,29.35,Nordrhein-Westfalen
05512,costs,costs_nursing_class_1,43.09,Nordrhein-Westfalen
05512,costs,costs_nursing_class_2,62.35,Nordrhein-Westfalen
05512,costs,costs_nursing_class_3,83.22,Nordrhein-Westfalen
05512,costs,food,29.1,Nordrhein-Westfalen
05513,costs,costs_nursing_class_1,41.92,Nordrhein-Westfalen
05513,costs,costs_nursing_class_2,60.92,Nordrhein-Westfalen
05513,costs,costs_nursing_class_3,81.2,Nordrhein-Westfalen
05513,costs,food,28.09,Nordrhein-Westfalen
05515,costs,costs_nursing_class_1,47.94,Nordrhein-Westfalen
05515,costs,costs_nursing_class_2,67.44,Nordrhein-Westfalen
05515,costs,costs_nursing_class_3,87.65,Nordrhein-Westfalen
05515,costs,food,30.02,Nordrhein-Westfalen
05554,costs,costs_nursing_class_1,,Nordrhein-Westfalen
05554,costs,costs_nursing_class_2,,Nordrhein-Westfalen
05554,costs,costs_nursing_class_3,,Nordrhein-Westfalen
05554,costs,food,,Nordrhein-Westfalen
05558,costs,costs_nursing_class_1,45.89,Nordrhein-Westfalen
05558,costs,costs_nursing_class_2,65.61,Nordrhein-Westfalen
05558,costs,costs_nursing_class_3,85.92,Nordrhein-Westfalen
05558,costs,food,28.99,Nordrhein-Westfalen
05562,costs,costs_nursing_class_1,45.19,Nordrhein-Westfalen
05562,costs,costs_nursing_class_2,64.77,Nordrhein-Westfalen
05562,costs,costs_nursing_class_3,85.19,Nordrhein-Westfalen
05562,costs,food,28.96,Nordrhein-Westfalen
05566,costs,costs_nursing_class_1,47.29,Nordrhein-Westfalen
05566,costs,costs_nursing_class_2,66.9,Nordrhein-Westfalen
05566,costs,costs_nursing_class_3,87.14,Nordrhein-Westfalen
05566,costs,food,29.76,Nordrhein-Westfalen
05570,costs,costs_nursing_class_1,43.05,Nordrhein-Westfalen
05570,costs,costs_nursing_class_2,62.71,Nordrhein-Westfalen
05570,costs,costs_nursing_class_3,82.82,Nordrhein-Westfalen
05570,costs,food,28.5,Nordrhein-Westfalen
05711,costs,costs_nursing_class_1,46.04,Nordrhein-Westfalen
05711,costs,costs_nursing_class_2,66.85,Nordrhein-Westfalen
05711,costs,costs_nursing_class_3,87.78,Nordrhein-Westfalen
05711,costs,food,28.68,Nordrhein-Westfalen
05754,costs,costs_nursing_class_1,43.81,Nordrhein-Westfalen
05754,costs,costs_nursing_class_2,62.87,Nordrhein-Westfalen
05754,costs,costs_nursing_class_3,82.76,Nordrhein-Westfalen
05754,costs,food,27.79,Nordrhein-Westfalen
05758,costs,costs_nursing_class_1,44.17,Nordrhein-Westfalen
05758,costs,costs_nursing_class_2,62.73,Nordrhein-Westfalen
05758,costs,costs_nursing_class_3,81.57,Nordrhein-Westfalen
05758,costs,food,28.31,Nordrhein-Westfalen
05762,costs,costs_nursing_class_1,42.5,Nordrhein-Westfalen
05762,costs,costs_nursing_class_2,61.83,Nordrhein-Westfalen
05762,costs,costs_nursing_class_3,82.26,Nordrhein-Westfalen
05762,costs,food,27.79,Nordrhein-Westfalen
05766,costs,costs_nursing_class_1,42.33,Nordrhein-Westfalen
05766,costs,costs_nursing_class_2,60.92,Nordrhein-Westfalen
05766,costs,costs_nursing_class_3,80.32,Nordrhein-Westfalen
05766,costs,food,28.02,Nordrhein-Westfalen
05770,costs,costs_nursing_class_1,44.34,Nordrhein-Westfalen
05770,costs,costs_nursing_class_2,62.67,Nordrhein-Westfalen
05770,costs,costs_nursing_class_3,81.61,Nordrhein-Westfalen
05770,costs,food,27.46,Nordrhein-Westfalen
05774,costs,costs_nursing_class_1,44.36,Nordrhein-Westfalen
05774,costs,costs_nursing_class_2,63.61,Nordrhein-Westfalen
05774,costs,costs_nursing_class_3,83.5,Nordrhein-Westfalen
05774,costs,food,28.6,Nordrhein-Westfalen
05911,costs,costs_nursing_class_1,44.26,Nordrhein-Westfalen
05911,costs,costs_nursing_class_2,63.96,Nordrhein-Westfalen
05911,costs,costs_nursing_class_3,84.85,Nordrhein-Westfalen
05911,costs,food,29.3,Nordrhein-Westfalen
05913,costs,costs_nursing_class_1,49.75,Nordrhein-Westfalen
05913,costs,costs_nursing_class_2,69.65,Nordrhein-Westfalen
05913,costs,costs_nursing_class_3,89.74,Nordrhein-Westfalen
05913,costs,food,27.87,Nordrhein-Westfalen
05914,costs,costs_nursing_class_1,41.12,Nordrhein-Westfalen
05914,costs,costs_nursing_class_2,60.28,Nordrhein-Westfalen
05914,costs,costs_nursing_class_3,79.74,Nordrhein-Westfalen
05914,costs,food,27.02,Nordrhein-Westfalen
05915,costs,costs_nursing_class_1,42.87,Nordrhein-Westfalen
05915,costs,costs_nursing_class_2,61.38,Nordrhein-Westfalen
05915,costs,costs_nursing_class_3,80.93,Nordrhein-Westfalen
05915,costs,food,27.79,Nordrhein-Westfalen
05916,costs,costs_nursing_class_1,47.49,Nordrhein-Westfalen
05916,costs,costs_nursing_class_2,65.66,Nordrhein-Westfalen
05916,costs,costs_nursing_class_3,84.53,Nordrhein-Westfalen
05916,costs,food,27.32,Nordrhein-Westfalen
05954,costs,costs_nursing_class_1,43.87,Nordrhein-Westfalen
05954,costs,costs_nursing_class_2,62.98,Nordrhein-Westfalen
05954,costs,costs_nursing_class_3,82.81,Nordrhein-Westfalen
05954,costs,food,27.96,Nordrhein-Westfalen
05958,costs,costs_nursing_class_1,45.84,Nordrhein-Westfalen
05958,costs,costs_nursing_class_2,63.74,Nordrhein-Westfalen
05958,costs,costs_nursing_class_3,82.58,Nordrhein-Westfalen
05958,costs,food,28.1,Nordrhein-Westfalen
05962,costs,costs_nursing_class_1,44.63,Nordrhein-Westfalen
05962,costs,costs_nursing_class_2,63.41,Nordrhein-Westfalen
05962,costs,costs_nursing_class_3,83.01,Nordrhein-Westfalen
05962,costs,food,28.06,Nordrhein-Westfalen
05966,costs,costs_nursing_class_1,46.41,Nordrhein-Westfalen
05966,costs,costs_nursing_class_2,65.54,Nordrhein-Westfalen
05966,costs,costs_nursing_class_3,85.37,Nordrhein-Westfalen
05966,costs,food,28.73,Nordrhein-Westfalen
05970,costs,costs_nursing_class_1,46.08,Nordrhein-Westfalen
05970,costs,costs_nursing_class_2,65.69,Nordrhein-Westfalen
05970,costs,costs_nursing_class_3,85.55,Nordrhein-Westfalen
05970,costs,food,29.69,Nordrhein-Westfalen
05974,costs,costs_nursing_class_1,44.69,Nordrhein-Westfalen
05974,costs,costs_nursing_class_2,62.18,Nordrhein-Westfalen
05974,costs,costs_nursing_class_3,80.35,Nordrhein-Westfalen
05974,costs,food,26.97,Nordrhein-Westfalen
05978,costs,costs_nursing_class_1,45.66,Nordrhein-Westfalen
05978,costs,costs_nursing_class_2,65.31,Nordrhein-Westfalen
05978,costs,costs_nursing_class_3,85.12,Nordrhein-Westfalen
05978,costs,food,28.7,Nordrhein-Westfalen
05111,beds,1-bed,3094.0,Nordrhein-Westfalen
05111,beds,2-bed,2025.0,Nordrhein-Westfalen
05111,beds,3-bed,0.0,Nordrhein-Westfalen
05111,beds,4-bed,0.0,Nordrhein-Westfalen
05112,beds,1-bed,3521.0,Nordrhein-Westfalen
05112,beds,2-bed,1620.0,Nordrhein-Westfalen
05112,beds,3-bed,9.0,Nordrhein-Westfalen
05112,beds,4-bed,0.0,Nordrhein-Westfalen
05113,beds,1-bed,4336.0,Nordrhein-Westfalen
05113,beds,2-bed,2756.0,Nordrhein-Westfalen
05113,beds,3-bed,0.0,Nordrhein-Westfalen
05113,beds,4-bed,0.0,Nordrhein-Westfalen
05114,beds,1-bed,1612.0,Nordrhein-Westfalen
05114,beds,2-bed,440.0,Nordrhein-Westfalen
05114,beds,3-bed,3.0,Nordrhein-Westfalen
05114,beds,4-bed,0.0,Nordrhein-Westfalen
05116,beds,1-bed,1879.0,Nordrhein-Westfalen
05116,beds,2-bed,490.0,Nordrhein-Westfalen
05116,beds,3-bed,0.0,Nordrhein-Westfalen
05116,beds,4-bed,0.0,Nordrhein-Westfalen
05117,beds,1-bed,1207.0,Nordrhein-Westfalen
05117,beds,2-bed,557.0,Nordrhein-Westfalen
05117,beds,3-bed,0.0,Nordrhein-Westfalen
05117,beds,4-bed,0.0,Nordrhein-Westfalen
05119,beds,1-bed,1494.0,Nordrhein-Westfalen
05119,beds,2-bed,660.0,Nordrhein-Westfalen
05119,beds,3-bed,0.0,Nordrhein-Westfalen
05119,beds,4-bed,0.0,Nordrhein-Westfalen
05120,beds,1-bed,720.0,Nordrhein-Westfalen
05120,beds,2-bed,274.0,Nordrhein-Westfalen
05120,beds,3-bed,0.0,Nordrhein-Westfalen
05120,beds,4-bed,0.0,Nordrhein-Westfalen
05122,beds,1-bed,1125.0,Nordrhein-Westfalen
05122,beds,2-bed,736.0,Nordrhein-Westfalen
05122,beds,3-bed,0.0,Nordrhein-Westfalen
05122,beds,4-bed,7.0,Nordrhein-Westfalen
05124,beds,1-bed,2682.0,Nordrhein-Westfalen
05124,beds,2-bed,1207.0,Nordrhein-Westfalen
05124,beds,3-bed,3.0,Nordrhein-Westfalen
05124,beds,4-bed,0.0,Nordrhein-Westfalen
05154,beds,1-bed,2341.0,Nordrhein-Westfalen
05154,beds,2-bed,770.0,Nordrhein-Westfalen
05154,beds,3-bed,0.0,Nordrhein-Westfalen
05154,beds,4-bed,0.0,Nordrhein-Westfalen
05158,beds,1-bed,3442.0,Nordrhein-Westfalen
05158,beds,2-bed,1671.0,Nordrhein-Westfalen
05158,beds,3-bed,0.0,Nordrhein-Westfalen
05158,beds,4-bed,0.0,Nordrhein-Westfalen
05162,beds,1-bed,2433.0,Nordrhein-Westfalen
05162,beds,2-bed,773.0,Nordrhein-Westfalen
05162,beds,3-bed,0.0,Nordrhein-Westfalen
05162,beds,4-bed,0.0,Nordrhein-Westfalen
05166,beds,1-bed,1727.0,Nordrhein-Westfalen
05166,beds,2-bed,781.0,Nordrhein-Westfalen
05166,beds,3-bed,0.0,Nordrhein-Westfalen
05166,beds,4-bed,0.0,Nordrhein-Westfalen
05170,beds,1-bed,2960.0,Nordrhein-Westfalen
05170,beds,2-bed,1422.0,Nordrhein-Westfalen
05170,beds,3-bed,0.0,Nordrhein-Westfalen
05170,beds,4-bed,0.0,Nordrhein-Westfalen
05314,beds,1-bed,2283.0,Nordrhein-Westfalen
05314,beds,2-bed,711.0,Nordrhein-Westfalen
05314,beds,3-bed,0.0,Nordrhein-Westfalen
05314,beds,4-bed,0.0,Nordrhein-Westfalen
05315,beds,1-bed,5564.0,Nordrhein-Westfalen
05315,beds,2-bed,2583.0,Nordrhein-Westfalen
05315,beds,3-bed,0.0,Nordrhein-Westfalen
05315,beds,4-bed,0.0,Nordrhein-Westfalen
05316,beds,1-bed,1138.0,Nordrhein-Westfalen
05316,beds,2-bed,280.0,Nordrhein-Westfalen
05316,beds,3-bed,0.0,Nordrhein-Westfalen
05316,beds,4-bed,0.0,Nordrhein-Westfalen
05334,beds,1-bed,3682.0,Nordrhein-Westfalen
05334,beds,2-bed,1590.0,Nordrhein-Westfalen
05334,beds,3-bed,0.0,Nordrhein-Westfalen
05334,beds,4-bed,0.0,Nordrhein-Westfalen
05358,beds,1-bed,1719.0,Nordrhein-Westfalen
05358,beds,2-bed,1057.0,Nordrhein-Westfalen
05358,beds,3-bed,0.0,Nordrhein-Westfalen
05358,beds,4-bed,0.0,Nordrhein-Westfalen
05362,beds,1-bed,2383.0,Nordrhein-Westfalen
05362,beds,2-bed,1249.0,Nordrhein-Westfalen
05362,beds,3-bed,56.0,Nordrhein-Westfalen
05362,beds,4-bed,0.0,Nordrhein-Westfalen
05366,beds,1-bed,1692.0,Nordrhein-Westfalen
05366,beds,2-bed,750.0,Nordrhein-Westfalen
05366,beds,3-bed,4.0,Nordrhein-Westfalen
05366,beds,4-bed,0.0,Nordrhein-Westfalen
05370,beds,1-bed,1635.0,Nordrhein-Westfalen
05370,beds,2-bed,1018.0,Nordrhein-Westfalen
05370,beds,3-bed,9.0,Nordrhein-Westfalen
05370,beds,4-bed,0.0,Nordrhein-Westfalen
05374,beds,1-bed,2368.0,Nordrhein-Westfalen
05374,beds,2-bed,1117.0,Nordrhein-Westfalen
05374,beds,3-bed,3.0,Nordrhein-Westfalen
05374,beds,4-bed,0.0,Nordrhein-Westfalen
05378,beds,1-bed,1953.0,Nordrhein-Westfalen
05378,beds,2-bed,660.0,Nordrhein-Westfalen
05378,beds,3-bed,8.0,Nordrhein-Westfalen
05378,beds,4-bed,0.0,Nordrhein-Westfalen
05382,beds,1-bed,2793.0,Nordrhein-Westfalen
05382,beds,2-bed,2159.0,Nordrhein-Westfalen
05382,beds,3-bed,0.0,Nordrhein-Westfalen
05382,beds,4-bed,0.0,Nordrhein-Westfalen
05512,beds,1-bed,939.0,Nordrhein-Westfalen
05512,beds,2-bed,410.0,Nordrhein-Westfalen
05512,beds,3-bed,0.0,Nordrhein-Westfalen
05512,beds,4-bed,0.0,Nordrhein-Westfalen
05513,beds,1-bed,1480.0,Nordrhein-Westfalen
05513,beds,2-bed,1152.0,Nordrhein-Westfalen
05513,beds,3-bed,0.0,Nordrhein-Westfalen
05513,beds,4-bed,0.0,Nordrhein-Westfalen
05515,beds,1-bed,2140.0,Nordrhein-Westfalen
05515,beds,2-bed,439.0,Nordrhein-Westfalen
05515,beds,3-bed,0.0,Nordrhein-Westfalen
05515,beds,4-bed,0.0,Nordrhein-Westfalen
05554,beds,1-bed,2002.0,Nordrhein-Westfalen
05554,beds,2-bed,715.0,Nordrhein-Westfalen
05554,beds,3-bed,0.0,Nordrhein-Westfalen
05554,beds,4-bed,0.0,Nordrhein-Westfalen
05558,beds,1-bed,1909.0,Nordrhein-Westfalen
05558,beds,2-bed,381.0,Nordrhein-Westfalen
05558,beds,3-bed,0.0,Nordrhein-Westfalen
05558,beds,4-bed,0.0,Nordrhein-Westfalen
05562,beds,1-bed,4838.0,Nordrhein-Westfalen
05562,beds,2-bed,2148.0,Nordrhein-Westfalen
05562,beds,3-bed,0.0,Nordrhein-Westfalen
05562,beds,4-bed,0.0,Nordrhein-Westfalen
05566,beds,1-bed,2815.0,Nordrhein-Westfalen
05566,beds,2-bed,973.0,Nordrhein-Westfalen
05566,beds,3-bed,0.0,Nordrhein-Westfalen
05566,beds,4-bed,0.0,Nordrhein-Westfalen
05570,beds,1-bed,1835.0,Nordrhein-Westfalen
05570,beds,2-bed,550.0,Nordrhein-Westfalen
05570,beds,3-bed,0.0,Nordrhein-Westfalen
05570,beds,4-bed,0.0,Nordrhein-Westfalen
05711,beds,1-bed,2121.0,Nordrhein-Westfalen
05711,beds,2-bed,825.0,Nordrhein-Westfalen
05711,beds,3-bed,0.0,Nordrhein-Westfalen
05711,beds,4-bed,0.0,Nordrhein-Westfalen
05754,beds,1-bed,1886.0,Nordrhein-Westfalen
05754,beds,2-bed,703.0,Nordrhein-Westfalen
05754,beds,3-bed,0.0,Nordrhein-Westfalen
05754,beds,4-bed,0.0,Nordrhein-Westfalen
05758,beds,1-bed,1831.0,Nordrhein-Westfalen
05758,beds,2-bed,771.0,Nordrhein-Westfalen
05758,beds,3-bed,10.0,Nordrhein-Westfalen
05758,beds,4-bed,0.0,Nordrhein-Westfalen
05762,beds,1-bed,1249.0,Nordrhein-Westfalen
05762,beds,2-bed,388.0,Nordrhein-Westfalen
05762,beds,3-bed,0.0,Nordrhein-Westfalen
05762,beds,4-bed,0.0,Nordrhein-Westfalen
05766,beds,1-bed,2572.0,Nordrhein-Westfalen
05766,beds,2-bed,1453.0,Nordrhein-Westfalen
05766,beds,3-bed,0.0,Nordrhein-Westfalen
05766,beds,4-bed,0.0,Nordrhein-Westfalen
05770,beds,1-bed,2495.0,Nordrhein-Westfalen
05770,beds,2-bed,1516.0,Nordrhein-Westfalen
05770,beds,3-bed,6.0,Nordrhein-Westfalen
05770,beds,4-bed,0.0,Nordrhein-Westfalen
05774,beds,1-bed,1850.0,Nordrhein-Westfalen
05774,beds,2-bed,578.0,Nordrhein-Westfalen
05774,beds,3-bed,0.0,Nordrhein-Westfalen
05774,beds,4-bed,0.0,Nordrhein-Westfalen
05911,beds,1-bed,2303.0,Nordrhein-Westfalen
05911,beds,2-bed,1268.0,Nordrhein-Westfalen
05911,beds,3-bed,6.0,Nordrhein-Westfalen
05911,beds,4-bed,0.0,Nordrhein-Westfalen
05913,beds,1-bed,3950.0,Nordrhein-Westfalen
05913,beds,2-bed,1754.0,Nordrhein-Westfalen
05913,beds,3-bed,0.0,Nordrhein-Westfalen
05913,beds,4-bed,0.0,Nordrhein-Westfalen
05914,beds,1-bed,1609.0,Nordrhein-Westfalen
05914,beds,2-bed,537.0,Nordrhein-Westfalen
05914,beds,3-bed,0.0,Nordrhein-Westfalen
05914,beds,4-bed,0.0,Nordrhein-Westfalen
05915,beds,1-bed,1472.0,Nordrhein-Westfalen
05915,beds,2-bed,413.0,Nordrhein-Westfalen
05915,beds,3-bed,0.0,Nordrhein-Westfalen
05915,beds,4-bed,0.0,Nordrhein-Westfalen
05916,beds,1-bed,1219.0,Nordrhein-Westfalen
05916,beds,2-bed,624.0,Nordrhein-Westfalen
05916,beds,3-bed,0.0,Nordrhein-Westfalen
05916,beds,4-bed,0.0,Nordrhein-Westfalen
05954,beds,1-bed,2427.0,Nordrhein-Westfalen
05954,beds,2-bed,1570.0,Nordrhein-Westfalen
05954,beds,3-bed,0.0,Nordrhein-Westfalen
05954,beds,4-bed,0.0,Nordrhein-Westfalen
05958,beds,1-bed,1627.0,Nordrhein-Westfalen
05958,beds,2-bed,1026.0,Nordrhein-Westfalen
05958,beds,3-bed,0.0,Nordrhein-Westfalen
05958,beds,4-bed,0.0,Nordrhein-Westfalen
05962,beds,1-bed,3183.0,Nordrhein-Westfalen
05962,beds,2-bed,1493.0,Nordrhein-Westfalen
05962,beds,3-bed,0.0,Nordrhein-Westfalen
05962,beds,4-bed,0.0,Nordrhein-Westfalen
05966,beds,1-bed,917.0,Nordrhein-Westfalen
05966,beds,2-bed,411.0,Nordrhein-Westfalen
05966,beds,3-bed,0.0,Nordrhein-Westfalen
05966,beds,4-bed,0.0,Nordrhein-Westfalen
05970,beds,1-bed,1775.0,Nordrhein-Westfalen
05970,beds,2-bed,560.0,Nordrhein-Westfalen
05970,beds,3-bed,0.0,Nordrhein-Westfalen
05970,beds,4-bed,0.0,Nordrhein-Westfalen
05974,beds,1-bed,2584.0,Nordrhein-Westfalen
05974,beds,2-bed,1510.0,Nordrhein-Westfalen
05974,beds,3-bed,6.0,Nordrhein-Westfalen
05974,beds,4-bed,0.0,Nordrhein-Westfalen
05978,beds,1-bed,2709.0,Nordrhein-Westfalen
05978,beds,2-bed,1393.0,Nordrhein-Westfalen
05978,beds,3-bed,0.0,Nordrhein-Westfalen
05978,beds,4-bed,0.0,Nordrhein-Westfalen
05111,personal,total_personnel,4025.0,Nordrhein-Westfalen
05111,personal,trainee,316.0,Nordrhein-Westfalen
05111,personal,nursing_and_care,2689.0,Nordrhein-Westfalen
05111,personal,social_care,195.0,Nordrhein-Westfalen
05111,personal,other_care,143.0,Nordrhein-Westfalen
05111,personal,state_certified,,Nordrhein-Westfalen
05111,personal,nurse,,Nordrhein-Westfalen
05111,personal,nurse_children,,Nordrhein-Westfalen
05111,personal,fully_employed,747.0,Nordrhein-Westfalen
05111,personal,part-time,548.0,Nordrhein-Westfalen
05112,personal,total_personnel,4164.0,Nordrhein-Westfalen
05112,personal,trainee,325.0,Nordrhein-Westfalen
05112,personal,nursing_and_care,2841.0,Nordrhein-Westfalen
05112,personal,social_care,217.0,Nordrhein-Westfalen
05112,personal,other_care,135.0,Nordrhein-Westfalen
05112,personal,state_certified,,Nordrhein-Westfalen
05112,personal,nurse,,Nordrhein-Westfalen
05112,personal,nurse_children,,Nordrhein-Westfalen
05112,personal,fully_employed,718.0,Nordrhein-Westfalen
05112,personal,part-time,632.0,Nordrhein-Westfalen
05113,personal,total_personnel,6458.0,Nordrhein-Westfalen
05113,personal,trainee,523.0,Nordrhein-Westfalen
05113,personal,nursing_and_care,4136.0,Nordrhein-Westfalen
05113,personal,social_care,348.0,Nordrhein-Westfalen
05113,personal,other_care,209.0,Nordrhein-Westfalen
05113,personal,state_certified,,Nordrhein-Westfalen
05113,personal,nurse,,Nordrhein-Westfalen
05113,personal,nurse_children,,Nordrhein-Westfalen
05113,personal,fully_employed,1138.0,Nordrhein-Westfalen
05113,personal,part-time,821.0,Nordrhein-Westfalen
05114,personal,total_personnel,1997.0,Nordrhein-Westfalen
05114,personal,trainee,131.0,Nordrhein-Westfalen
05114,personal,nursing_and_care,1251.0,Nordrhein-Westfalen
05114,personal,social_care,134.0,Nordrhein-Westfalen
05114,personal,other_care,36.0,Nordrhein-Westfalen
05114,personal,state_certified,,Nordrhein-Westfalen
05114,personal,nurse,,Nordrhein-Westfalen
05114,personal,nurse_children,,Nordrhein-Westfalen
05114,personal,fully_employed,212.0,Nordrhein-Westfalen
05114,personal,part-time,296.0,Nordrhein-Westfalen
05116,personal,total_personnel,2593.0,Nordrhein-Westfalen
05116,personal,trainee,182.0,Nordrhein-Westfalen
05116,personal,nursing_and_care,1669.0,Nordrhein-Westfalen
05116,personal,social_care,122.0,Nordrhein-Westfalen
05116,personal,other_care,88.0,Nordrhein-Westfalen
