ags,type,key,value,state
9565,costs,costs_nursing_class_1,52.65,Bayern
9571,costs,costs_nursing_class_1,54.56,Bayern
9572,costs,costs_nursing_class_1,49.99,Bayern
9573,costs,costs_nursing_class_1,51.26,Bayern
9574,costs,costs_nursing_class_1,49.68,Bayern
9575,costs,costs_nursing_class_1,51.9,Bayern
9576,costs,costs_nursing_class_1,53.63,Bayern
9577,costs,costs_nursing_class_1,55.23,Bayern
9661,costs,costs_nursing_class_1,53.3,Bayern
9662,costs,costs_nursing_class_1,51.04,Bayern
9663,costs,costs_nursing_class_1,58.49,Bayern
9671,costs,costs_nursing_class_1,53.76,Bayern
9672,costs,costs_nursing_class_1,52.98,Bayern
9673,costs,costs_nursing_class_1,52.76,Bayern
9674,costs,costs_nursing_class_1,52.61,Bayern
9675,costs,costs_nursing_class_1,57.02,Bayern
9676,costs,costs_nursing_class_1,51.42,Bayern
9677,costs,costs_nursing_class_1,53.41,Bayern
9678,costs,costs_nursing_class_1,52.44,Bayern
9679,costs,costs_nursing_class_1,53.4,Bayern
9761,costs,costs_nursing_class_1,59.06,Bayern
9762,costs,costs_nursing_class_1,63.94,Bayern
9763,costs,costs_nursing_class_1,53.23,Bayern
9764,costs,costs_nursing_class_1,56.35,Bayern
9771,costs,costs_nursing_class_1,59.44,Bayern
9772,costs,costs_nursing_class_1,57.88,Bayern
9773,costs,costs_nursing_class_1,56.01,Bayern
9774,costs,costs_nursing_class_1,56.51,Bayern
9775,costs,costs_nursing_class_1,53.48,Bayern
9776,costs,costs_nursing_class_1,56.92,Bayern
9777,costs,costs_nursing_class_1,54.42,Bayern
9778,costs,costs_nursing_class_1,55.59,Bayern
9779,costs,costs_nursing_class_1,55.27,Bayern
9780,costs,costs_nursing_class_1,57.09,Bayern
9161,costs,costs_nursing_class_2,68.45,Bayern
9162,costs,costs_nursing_class_2,72.98,Bayern
9163,costs,costs_nursing_class_2,71.35,Bayern
9171,costs,costs_nursing_class_2,67.98,Bayern
9172,costs,costs_nursing_class_2,68.72,Bayern
9173,costs,costs_nursing_class_2,70.53,Bayern
9174,costs,costs_nursing_class_2,67.54,Bayern
9175,costs,costs_nursing_class_2,70.73,Bayern
9176,costs,costs_nursing_class_2,69.15,Bayern
9177,costs,costs_nursing_class_2,64.69,Bayern
9178,costs,costs_nursing_class_2,68.78,Bayern
9179,costs,costs_nursing_class_2,71.04,Bayern
9180,costs,costs_nursing_class_2,66.39,Bayern
9181,costs,costs_nursing_class_2,71.74,Bayern
9182,costs,costs_nursing_class_2,65.36,Bayern
9183,costs,costs_nursing_class_2,65.54,Bayern
9184,costs,costs_nursing_class_2,71.22,Bayern
9185,costs,costs_nursing_class_2,66.42,Bayern
9186,costs,costs_nursing_class_2,65.32,Bayern
9187,costs,costs_nursing_class_2,68.22,Bayern
9188,costs,costs_nursing_class_2,71.14,Bayern
9189,costs,costs_nursing_class_2,67.64,Bayern
9190,costs,costs_nursing_class_2,68.21,Bayern
9261,costs,costs_nursing_class_2,63.73,Bayern
9262,costs,costs_nursing_class_2,66.5,Bayern
9263,costs,costs_nursing_class_2,65.55,Bayern
9271,costs,costs_nursing_class_2,64.98,Bayern
9272,costs,costs_nursing_class_2,62.53,Bayern
9273,costs,costs_nursing_class_2,63.94,Bayern
9274,costs,costs_nursing_class_2,62.31,Bayern
9275,costs,costs_nursing_class_2,65.38,Bayern
9276,costs,costs_nursing_class_2,61.86,Bayern
9277,costs,costs_nursing_class_2,62.02,Bayern
9278,costs,costs_nursing_class_2,66.02,Bayern
9279,costs,costs_nursing_class_2,63.87,Bayern
9361,costs,costs_nursing_class_2,67.11,Bayern
9362,costs,costs_nursing_class_2,68,Bayern
9363,costs,costs_nursing_class_2,65.35,Bayern
9371,costs,costs_nursing_class_2,61.07,Bayern
9372,costs,costs_nursing_class_2,60.55,Bayern
9373,costs,costs_nursing_class_2,64.04,Bayern
9374,costs,costs_nursing_class_2,66.84,Bayern
9375,costs,costs_nursing_class_2,65.23,Bayern
9376,costs,costs_nursing_class_2,66.02,Bayern
9377,costs,costs_nursing_class_2,63.42,Bayern
9461,costs,costs_nursing_class_2,63.9,Bayern
9462,costs,costs_nursing_class_2,63.62,Bayern
9463,costs,costs_nursing_class_2,64.21,Bayern
9464,costs,costs_nursing_class_2,59.5,Bayern
9471,costs,costs_nursing_class_2,65.28,Bayern
9472,costs,costs_nursing_class_2,63.92,Bayern
9473,costs,costs_nursing_class_2,62.89,Bayern
9474,costs,costs_nursing_class_2,64.42,Bayern
9475,costs,costs_nursing_class_2,64.74,Bayern
9476,costs,costs_nursing_class_2,59.36,Bayern
9477,costs,costs_nursing_class_2,68.47,Bayern
9478,costs,costs_nursing_class_2,67.22,Bayern
9479,costs,costs_nursing_class_2,62.91,Bayern
9561,costs,costs_nursing_class_2,64.57,Bayern
9562,costs,costs_nursing_class_2,65.41,Bayern
9563,costs,costs_nursing_class_2,64.39,Bayern
9564,costs,costs_nursing_class_2,65.43,Bayern
9565,costs,costs_nursing_class_2,65.75,Bayern
9571,costs,costs_nursing_class_2,67.66,Bayern
9572,costs,costs_nursing_class_2,62.41,Bayern
9573,costs,costs_nursing_class_2,63.86,Bayern
9574,costs,costs_nursing_class_2,62.06,Bayern
9575,costs,costs_nursing_class_2,64.82,Bayern
9576,costs,costs_nursing_class_2,67.27,Bayern
9577,costs,costs_nursing_class_2,68.07,Bayern
9661,costs,costs_nursing_class_2,66.39,Bayern
9662,costs,costs_nursing_class_2,64.03,Bayern
9663,costs,costs_nursing_class_2,72.19,Bayern
9671,costs,costs_nursing_class_2,66.34,Bayern
9672,costs,costs_nursing_class_2,66.17,Bayern
9673,costs,costs_nursing_class_2,64.98,Bayern
9674,costs,costs_nursing_class_2,65.66,Bayern
9675,costs,costs_nursing_class_2,69.9,Bayern
9676,costs,costs_nursing_class_2,64.45,Bayern
9677,costs,costs_nursing_class_2,66.29,Bayern
9678,costs,costs_nursing_class_2,66.32,Bayern
9679,costs,costs_nursing_class_2,65.9,Bayern
9761,costs,costs_nursing_class_2,73.21,Bayern
9762,costs,costs_nursing_class_2,77.47,Bayern
9763,costs,costs_nursing_class_2,66.53,Bayern
9764,costs,costs_nursing_class_2,70.76,Bayern
9771,costs,costs_nursing_class_2,72.08,Bayern
9772,costs,costs_nursing_class_2,71.79,Bayern
9773,costs,costs_nursing_class_2,69.75,Bayern
9774,costs,costs_nursing_class_2,70.02,Bayern
9775,costs,costs_nursing_class_2,66.87,Bayern
9776,costs,costs_nursing_class_2,70.45,Bayern
9777,costs,costs_nursing_class_2,67.72,Bayern
9778,costs,costs_nursing_class_2,69.21,Bayern
9779,costs,costs_nursing_class_2,68.97,Bayern
9780,costs,costs_nursing_class_2,70.24,Bayern
9161,costs,costs_nursing_class_3,77.97,Bayern
9162,costs,costs_nursing_class_3,83.37,Bayern
9163,costs,costs_nursing_class_3,81.75,Bayern
9171,costs,costs_nursing_class_3,77.88,Bayern
9172,costs,costs_nursing_class_3,78.72,Bayern
9173,costs,costs_nursing_class_3,79.93,Bayern
9174,costs,costs_nursing_class_3,77.07,Bayern
9175,costs,costs_nursing_class_3,80.87,Bayern
9176,costs,costs_nursing_class_3,78.9,Bayern
9177,costs,costs_nursing_class_3,74.38,Bayern
9178,costs,costs_nursing_class_3,78.71,Bayern
9179,costs,costs_nursing_class_3,81.32,Bayern
9180,costs,costs_nursing_class_3,75.85,Bayern
9181,costs,costs_nursing_class_3,82.28,Bayern
9182,costs,costs_nursing_class_3,75.06,Bayern
9183,costs,costs_nursing_class_3,74.57,Bayern
9184,costs,costs_nursing_class_3,81.38,Bayern
9185,costs,costs_nursing_class_3,76.26,Bayern
9186,costs,costs_nursing_class_3,75.31,Bayern
9187,costs,costs_nursing_class_3,77.8,Bayern
9188,costs,costs_nursing_class_3,81.37,Bayern
9189,costs,costs_nursing_class_3,77.52,Bayern
9190,costs,costs_nursing_class_3,78.32,Bayern
9261,costs,costs_nursing_class_3,73.51,Bayern
9262,costs,costs_nursing_class_3,77.79,Bayern
9263,costs,costs_nursing_class_3,75.88,Bayern
9271,costs,costs_nursing_class_3,74.79,Bayern
9272,costs,costs_nursing_class_3,72.01,Bayern
9273,costs,costs_nursing_class_3,73.18,Bayern
9274,costs,costs_nursing_class_3,72.03,Bayern
9275,costs,costs_nursing_class_3,75,Bayern
9276,costs,costs_nursing_class_3,70.77,Bayern
9277,costs,costs_nursing_class_3,71.33,Bayern
9278,costs,costs_nursing_class_3,75.71,Bayern
9279,costs,costs_nursing_class_3,73.55,Bayern
9361,costs,costs_nursing_class_3,77.2,Bayern
9362,costs,costs_nursing_class_3,79.05,Bayern
9363,costs,costs_nursing_class_3,75.11,Bayern
9371,costs,costs_nursing_class_3,69.8,Bayern
9372,costs,costs_nursing_class_3,69.42,Bayern
9373,costs,costs_nursing_class_3,73.4,Bayern
9374,costs,costs_nursing_class_3,75.69,Bayern
9375,costs,costs_nursing_class_3,74.67,Bayern
9376,costs,costs_nursing_class_3,75.09,Bayern
9377,costs,costs_nursing_class_3,72.95,Bayern
9461,costs,costs_nursing_class_3,73.2,Bayern
9462,costs,costs_nursing_class_3,73.18,Bayern
9463,costs,costs_nursing_class_3,73.84,Bayern
9464,costs,costs_nursing_class_3,66.98,Bayern
9471,costs,costs_nursing_class_3,77.93,Bayern
9472,costs,costs_nursing_class_3,72.75,Bayern
9473,costs,costs_nursing_class_3,72.15,Bayern
9474,costs,costs_nursing_class_3,73.43,Bayern
9475,costs,costs_nursing_class_3,73.92,Bayern
9476,costs,costs_nursing_class_3,69.05,Bayern
9477,costs,costs_nursing_class_3,78.26,Bayern
9478,costs,costs_nursing_class_3,76.79,Bayern
9479,costs,costs_nursing_class_3,71.31,Bayern
9561,costs,costs_nursing_class_3,73.46,Bayern
9562,costs,costs_nursing_class_3,75.16,Bayern
9563,costs,costs_nursing_class_3,73.86,Bayern
9564,costs,costs_nursing_class_3,74.76,Bayern
9565,costs,costs_nursing_class_3,75.45,Bayern
9571,costs,costs_nursing_class_3,77.48,Bayern
9572,costs,costs_nursing_class_3,71.69,Bayern
9573,costs,costs_nursing_class_3,73.18,Bayern
9574,costs,costs_nursing_class_3,73.86,Bayern
9575,costs,costs_nursing_class_3,74.08,Bayern
9576,costs,costs_nursing_class_3,77.28,Bayern
9577,costs,costs_nursing_class_3,77.53,Bayern
9661,costs,costs_nursing_class_3,76.13,Bayern
9662,costs,costs_nursing_class_3,73.75,Bayern
9663,costs,costs_nursing_class_3,82.12,Bayern
9671,costs,costs_nursing_class_3,76.38,Bayern
9672,costs,costs_nursing_class_3,75.86,Bayern
9673,costs,costs_nursing_class_3,74.08,Bayern
9674,costs,costs_nursing_class_3,75.31,Bayern
9675,costs,costs_nursing_class_3,79.51,Bayern
9676,costs,costs_nursing_class_3,74.09,Bayern
9677,costs,costs_nursing_class_3,76.11,Bayern
9678,costs,costs_nursing_class_3,75.66,Bayern
9679,costs,costs_nursing_class_3,75.56,Bayern
9761,costs,costs_nursing_class_3,83.59,Bayern
9762,costs,costs_nursing_class_3,87.71,Bayern
9763,costs,costs_nursing_class_3,76.56,Bayern
9764,costs,costs_nursing_class_3,81.47,Bayern
9771,costs,costs_nursing_class_3,81.03,Bayern
9772,costs,costs_nursing_class_3,81.93,Bayern
9773,costs,costs_nursing_class_3,79.39,Bayern
9774,costs,costs_nursing_class_3,80.11,Bayern
9775,costs,costs_nursing_class_3,76.81,Bayern
9776,costs,costs_nursing_class_3,80.48,Bayern
9777,costs,costs_nursing_class_3,78.28,Bayern
9778,costs,costs_nursing_class_3,79.31,Bayern
9779,costs,costs_nursing_class_3,79.11,Bayern
9780,costs,costs_nursing_class_3,80.15,Bayern
9161,costs,food,20.15,Bayern
9162,costs,food,22.62,Bayern
9163,costs,food,21.31,Bayern
9171,costs,food,18.98,Bayern
9172,costs,food,19.53,Bayern
9173,costs,food,20.92,Bayern
9174,costs,food,20.14,Bayern
9175,costs,food,21.02,Bayern
9176,costs,food,19.58,Bayern
9177,costs,food,19.24,Bayern
9178,costs,food,21.06,Bayern
9179,costs,food,21.16,Bayern
9180,costs,food,18.96,Bayern
9181,costs,food,22.75,Bayern
9182,costs,food,19.48,Bayern
9183,costs,food,19.72,Bayern
9184,costs,food,21.16,Bayern
9185,costs,food,19.15,Bayern
9186,costs,food,19.1,Bayern
9187,costs,food,19.48,Bayern
9188,costs,food,21.08,Bayern
9189,costs,food,19.74,Bayern
9190,costs,food,20.43,Bayern
9261,costs,food,17.1,Bayern
9262,costs,food,20.85,Bayern
9263,costs,food,19.45,Bayern
9271,costs,food,17.29,Bayern
9272,costs,food,16.8,Bayern
9273,costs,food,17.09,Bayern
9274,costs,food,17.81,Bayern
9275,costs,food,17,Bayern
9276,costs,food,17.3,Bayern
9277,costs,food,16.99,Bayern
9278,costs,food,17.12,Bayern
9279,costs,food,17.15,Bayern
9361,costs,food,18.63,Bayern
9362,costs,food,18.61,Bayern
9363,costs,food,18.29,Bayern
9371,costs,food,16.83,Bayern
9372,costs,food,17.67,Bayern
9373,costs,food,18.27,Bayern
9374,costs,food,18.1,Bayern
9375,costs,food,17.54,Bayern
9376,costs,food,17.9,Bayern
9377,costs,food,18.11,Bayern
9461,costs,food,17.69,Bayern
9462,costs,food,18.07,Bayern
9463,costs,food,18.16,Bayern
9464,costs,food,17.49,Bayern
9471,costs,food,18.01,Bayern
9472,costs,food,17.51,Bayern
9473,costs,food,17.6,Bayern
9474,costs,food,18.18,Bayern
9475,costs,food,17.77,Bayern
9476,costs,food,17.9,Bayern
9477,costs,food,18.52,Bayern
9478,costs,food,17.23,Bayern
9479,costs,food,16.67,Bayern
9561,costs,food,18.29,Bayern
9562,costs,food,18.99,Bayern
9563,costs,food,18.89,Bayern
9564,costs,food,18.94,Bayern
9565,costs,food,17.87,Bayern
9571,costs,food,19.1,Bayern
9572,costs,food,18.34,Bayern
9573,costs,food,18.56,Bayern
9574,costs,food,18.6,Bayern
9575,costs,food,17.5,Bayern
9576,costs,food,19.19,Bayern
9577,costs,food,18.76,Bayern
9661,costs,food,18.18,Bayern
9662,costs,food,18.21,Bayern
9663,costs,food,18.34,Bayern
9671,costs,food,17.72,Bayern
9672,costs,food,17.96,Bayern
9673,costs,food,17.07,Bayern
9674,costs,food,18.31,Bayern
9675,costs,food,18.27,Bayern
9676,costs,food,18.21,Bayern
9677,costs,food,18.72,Bayern
9678,costs,food,18.62,Bayern
9679,costs,food,17.86,Bayern
9761,costs,food,18.69,Bayern
9762,costs,food,20.14,Bayern
9763,costs,food,19.31,Bayern
9764,costs,food,18.74,Bayern
9771,costs,food,19.56,Bayern
9772,costs,food,19.85,Bayern
9773,costs,food,19.59,Bayern
9774,costs,food,19.4,Bayern
9775,costs,food,19.43,Bayern
9776,costs,food,19.1,Bayern
9777,costs,food,19.16,Bayern
9778,costs,food,19.19,Bayern
9779,costs,food,19.95,Bayern
9780,costs,food,18.9,Bayern
9780,beds,1-bed,813,Bayern
9779,beds,1-bed,481,Bayern
9778,beds,1-bed,897,Bayern
9777,beds,1-bed,771,Bayern
9776,beds,1-bed,616,Bayern
9775,beds,1-bed,815,Bayern
9774,beds,1-bed,689,Bayern
9773,beds,1-bed,464,Bayern
9772,beds,1-bed,1259,Bayern
9771,beds,1-bed,484,Bayern
9764,beds,1-bed,352,Bayern
9763,beds,1-bed,432,Bayern
9762,beds,1-bed,304,Bayern
9761,beds,1-bed,2014,Bayern
9679,beds,1-bed,632,Bayern
9678,beds,1-bed,484,Bayern
9677,beds,1-bed,572,Bayern
9676,beds,1-bed,413,Bayern
9675,beds,1-bed,416,Bayern
9674,beds,1-bed,362,Bayern
9673,beds,1-bed,515,Bayern
9672,beds,1-bed,776,Bayern
9671,beds,1-bed,785,Bayern
9663,beds,1-bed,1002,Bayern
9662,beds,1-bed,435,Bayern
9661,beds,1-bed,204,Bayern
9577,beds,1-bed,504,Bayern
9576,beds,1-bed,490,Bayern
9575,beds,1-bed,681,Bayern
9574,beds,1-bed,750,Bayern
9573,beds,1-bed,704,Bayern
9572,beds,1-bed,573,Bayern
9571,beds,1-bed,935,Bayern
9565,beds,1-bed,296,Bayern
9564,beds,1-bed,2583,Bayern
9563,beds,1-bed,653,Bayern
9562,beds,1-bed,572,Bayern
9561,beds,1-bed,460,Bayern
9479,beds,1-bed,499,Bayern
9478,beds,1-bed,519,Bayern
9477,beds,1-bed,452,Bayern
9476,beds,1-bed,320,Bayern
9475,beds,1-bed,653,Bayern
9474,beds,1-bed,604,Bayern
9473,beds,1-bed,463,Bayern
9472,beds,1-bed,733,Bayern
9471,beds,1-bed,675,Bayern
9464,beds,1-bed,311,Bayern
9463,beds,1-bed,390,Bayern
9462,beds,1-bed,677,Bayern
9461,beds,1-bed,446,Bayern
9377,beds,1-bed,766,Bayern
9376,beds,1-bed,999,Bayern
9375,beds,1-bed,1293,Bayern
9374,beds,1-bed,601,Bayern
9373,beds,1-bed,886,Bayern
9372,beds,1-bed,691,Bayern
9371,beds,1-bed,644,Bayern
9363,beds,1-bed,477,Bayern
9362,beds,1-bed,1220,Bayern
9361,beds,1-bed,452,Bayern
9279,beds,1-bed,569,Bayern
9278,beds,1-bed,323,Bayern
9277,beds,1-bed,832,Bayern
9276,beds,1-bed,443,Bayern
9275,beds,1-bed,1136,Bayern
9274,beds,1-bed,573,Bayern
9273,beds,1-bed,608,Bayern
9272,beds,1-bed,358,Bayern
9271,beds,1-bed,901,Bayern
9263,beds,1-bed,375,Bayern
9262,beds,1-bed,443,Bayern
9261,beds,1-bed,813,Bayern
9190,beds,1-bed,576,Bayern
9189,beds,1-bed,961,Bayern
9188,beds,1-bed,678,Bayern
9187,beds,1-bed,1376,Bayern
9186,beds,1-bed,479,Bayern
9185,beds,1-bed,625,Bayern
9184,beds,1-bed,2094,Bayern
9183,beds,1-bed,688,Bayern
9182,beds,1-bed,639,Bayern
9181,beds,1-bed,378,Bayern
9180,beds,1-bed,552,Bayern
9179,beds,1-bed,1204,Bayern
9178,beds,1-bed,773,Bayern
9177,beds,1-bed,400,Bayern
9176,beds,1-bed,582,Bayern
9175,beds,1-bed,495,Bayern
9174,beds,1-bed,794,Bayern
9173,beds,1-bed,718,Bayern
9172,beds,1-bed,728,Bayern
9171,beds,1-bed,802,Bayern
9163,beds,1-bed,214,Bayern
9162,beds,1-bed,4695,Bayern
9161,beds,1-bed,802,Bayern
9780,beds,2-bed,510,Bayern
9779,beds,2-bed,538,Bayern
9778,beds,2-bed,434,Bayern
9777,beds,2-bed,392,Bayern
9776,beds,2-bed,505,Bayern
9775,beds,2-bed,525,Bayern
9774,beds,2-bed,372,Bayern
9773,beds,2-bed,568,Bayern
9772,beds,2-bed,648,Bayern
9771,beds,2-bed,410,Bayern
9764,beds,2-bed,202,Bayern
9763,beds,2-bed,348,Bayern
9762,beds,2-bed,247,Bayern
9761,beds,2-bed,1219,Bayern
9679,beds,2-bed,432,Bayern
9678,beds,2-bed,536,Bayern
9677,beds,2-bed,854,Bayern
9676,beds,2-bed,696,Bayern
9675,beds,2-bed,705,Bayern
9674,beds,2-bed,329,Bayern
9673,beds,2-bed,480,Bayern
9672,beds,2-bed,733,Bayern
9671,beds,2-bed,465,Bayern
9663,beds,2-bed,1060,Bayern
9662,beds,2-bed,434,Bayern
9661,beds,2-bed,519,Bayern
9577,beds,2-bed,520,Bayern
9576,beds,2-bed,500,Bayern
9575,beds,2-bed,393,Bayern
9574,beds,2-bed,1199,Bayern
9573,beds,2-bed,615,Bayern
9572,beds,2-bed,609,Bayern
9571,beds,2-bed,854,Bayern
9565,beds,2-bed,244,Bayern
9564,beds,2-bed,3070,Bayern
9563,beds,2-bed,788,Bayern
9562,beds,2-bed,563,Bayern
9561,beds,2-bed,314,Bayern
9479,beds,2-bed,535,Bayern
9478,beds,2-bed,386,Bayern
9477,beds,2-bed,422,Bayern
9476,beds,2-bed,404,Bayern
9475,beds,2-bed,964,Bayern
9474,beds,2-bed,476,Bayern
9473,beds,2-bed,600,Bayern
9472,beds,2-bed,565,Bayern
9471,beds,2-bed,772,Bayern
9464,beds,2-bed,422,Bayern
9463,beds,2-bed,270,Bayern
9462,beds,2-bed,513,Bayern
9461,beds,2-bed,497,Bayern
9377,beds,2-bed,306,Bayern
9376,beds,2-bed,702,Bayern
9375,beds,2-bed,616,Bayern
9374,beds,2-bed,452,Bayern
9373,beds,2-bed,539,Bayern
9372,beds,2-bed,684,Bayern
9371,beds,2-bed,740,Bayern
9363,beds,2-bed,218,Bayern
9362,beds,2-bed,647,Bayern
9361,beds,2-bed,236,Bayern
9279,beds,2-bed,232,Bayern
9278,beds,2-bed,350,Bayern
9277,beds,2-bed,534,Bayern
9276,beds,2-bed,330,Bayern
9275,beds,2-bed,1095,Bayern
9274,beds,2-bed,588,Bayern
9273,beds,2-bed,533,Bayern
9272,beds,2-bed,326,Bayern
9271,beds,2-bed,576,Bayern
9263,beds,2-bed,490,Bayern
9262,beds,2-bed,500,Bayern
9261,beds,2-bed,416,Bayern
9190,beds,2-bed,442,Bayern
9189,beds,2-bed,881,Bayern
9188,beds,2-bed,372,Bayern
9187,beds,2-bed,1991,Bayern
9186,beds,2-bed,474,Bayern
9185,beds,2-bed,250,Bayern
9184,beds,2-bed,1216,Bayern
9183,beds,2-bed,864,Bayern
9182,beds,2-bed,336,Bayern
9181,beds,2-bed,253,Bayern
9180,beds,2-bed,492,Bayern
9179,beds,2-bed,822,Bayern
9178,beds,2-bed,384,Bayern
9177,beds,2-bed,488,Bayern
9176,beds,2-bed,270,Bayern
9175,beds,2-bed,506,Bayern
9174,beds,2-bed,726,Bayern
9173,beds,2-bed,379,Bayern
9172,beds,2-bed,625,Bayern
9171,beds,2-bed,555,Bayern
9163,beds,2-bed,200,Bayern
9162,beds,2-bed,2792,Bayern
9161,beds,2-bed,340,Bayern
9780,beds,3-bed,18,Bayern
9779,beds,3-bed,0,Bayern
9778,beds,3-bed,6,Bayern
9777,beds,3-bed,12,Bayern
9776,beds,3-bed,30,Bayern
9775,beds,3-bed,0,Bayern
9774,beds,3-bed,0,Bayern
9773,beds,3-bed,0,Bayern
9772,beds,3-bed,0,Bayern
9771,beds,3-bed,0,Bayern
9764,beds,3-bed,0,Bayern
9763,beds,3-bed,0,Bayern
9762,beds,3-bed,0,Bayern
9761,beds,3-bed,3,Bayern
9679,beds,3-bed,0,Bayern
9678,beds,3-bed,0,Bayern
9677,beds,3-bed,0,Bayern
9676,beds,3-bed,30,Bayern
9675,beds,3-bed,15,Bayern
9674,beds,3-bed,0,Bayern
9673,beds,3-bed,0,Bayern
9672,beds,3-bed,12,Bayern
9671,beds,3-bed,12,Bayern
9663,beds,3-bed,9,Bayern
9662,beds,3-bed,0,Bayern
9661,beds,3-bed,0,Bayern
9577,beds,3-bed,3,Bayern
9576,beds,3-bed,0,Bayern
9575,beds,3-bed,3,Bayern
9574,beds,3-bed,42,Bayern
9573,beds,3-bed,0,Bayern
9572,beds,3-bed,0,Bayern
9571,beds,3-bed,0,Bayern
9565,beds,3-bed,18,Bayern
9564,beds,3-bed,18,Bayern
9563,beds,3-bed,0,Bayern
9562,beds,3-bed,3,Bayern
9561,beds,3-bed,0,Bayern
9479,beds,3-bed,42,Bayern
9478,beds,3-bed,0,Bayern
9477,beds,3-bed,0,Bayern
9476,beds,3-bed,0,Bayern
9475,beds,3-bed,12,Bayern
9474,beds,3-bed,0,Bayern
9473,beds,3-bed,0,Bayern
9472,beds,3-bed,22,Bayern
9471,beds,3-bed,36,Bayern
9464,beds,3-bed,0,Bayern
9463,beds,3-bed,0,Bayern
9462,beds,3-bed,0,Bayern
9461,beds,3-bed,0,Bayern
9377,beds,3-bed,0,Bayern
9376,beds,3-bed,45,Bayern
9375,beds,3-bed,0,Bayern
9374,beds,3-bed,3,Bayern
9373,beds,3-bed,3,Bayern
9372,beds,3-bed,6,Bayern
9371,beds,3-bed,0,Bayern
9363,beds,3-bed,0,Bayern
9362,beds,3-bed,5,Bayern
9361,beds,3-bed,0,Bayern
9279,beds,3-bed,0,Bayern
9278,beds,3-bed,0,Bayern
9277,beds,3-bed,0,Bayern
9276,beds,3-bed,6,Bayern
9275,beds,3-bed,0,Bayern
9274,beds,3-bed,12,Bayern
9273,beds,3-bed,6,Bayern
9272,beds,3-bed,0,Bayern
9271,beds,3-bed,9,Bayern
9263,beds,3-bed,0,Bayern
9262,beds,3-bed,51,Bayern
9261,beds,3-bed,0,Bayern
9190,beds,3-bed,0,Bayern
9189,beds,3-bed,39,Bayern
9188,beds,3-bed,0,Bayern
9187,beds,3-bed,244,Bayern
9186,beds,3-bed,0,Bayern
9185,beds,3-bed,0,Bayern
9184,beds,3-bed,0,Bayern
