ags,type,key,value,state
12066,costs,costs_nursing_class_3,71.74,Brandenburg
12067,costs,costs_nursing_class_3,68.91,Brandenburg
12068,costs,costs_nursing_class_3,66.9,Brandenburg
12069,costs,costs_nursing_class_3,71.86,Brandenburg
12070,costs,costs_nursing_class_3,71.41,Brandenburg
12071,costs,costs_nursing_class_3,70.02,Brandenburg
12072,costs,costs_nursing_class_3,68.19,Brandenburg
12073,costs,costs_nursing_class_3,68.38,Brandenburg
12051,costs,food,17.11,Brandenburg
12052,costs,food,17.52,Brandenburg
12053,costs,food,17.45,Brandenburg
12054,costs,food,17.91,Brandenburg
12060,costs,food,17.29,Brandenburg
12061,costs,food,17.66,Brandenburg
12062,costs,food,17.46,Brandenburg
12063,costs,food,17.08,Brandenburg
12064,costs,food,17.38,Brandenburg
12065,costs,food,17.67,Brandenburg
12066,costs,food,17.42,Brandenburg
12067,costs,food,17.71,Brandenburg
12068,costs,food,17.06,Brandenburg
12069,costs,food,17.51,Brandenburg
12070,costs,food,17.68,Brandenburg
12071,costs,food,17.72,Brandenburg
12072,costs,food,17.01,Brandenburg
12073,costs,food,17.72,Brandenburg
12051,beds,1-bed,379,Brandenburg
12052,beds,1-bed,809,Brandenburg
12053,beds,1-bed,646,Brandenburg
12054,beds,1-bed,1020,Brandenburg
12060,beds,1-bed,1793,Brandenburg
12061,beds,1-bed,909,Brandenburg
12062,beds,1-bed,672,Brandenburg
12063,beds,1-bed,900,Brandenburg
12064,beds,1-bed,1259,Brandenburg
12065,beds,1-bed,1331,Brandenburg
12066,beds,1-bed,917,Brandenburg
12067,beds,1-bed,1056,Brandenburg
12068,beds,1-bed,395,Brandenburg
12069,beds,1-bed,1291,Brandenburg
12070,beds,1-bed,651,Brandenburg
12071,beds,1-bed,856,Brandenburg
12072,beds,1-bed,1372,Brandenburg
12073,beds,1-bed,881,Brandenburg
12051,beds,2-bed,294,Brandenburg
12052,beds,2-bed,361,Brandenburg
12053,beds,2-bed,210,Brandenburg
12054,beds,2-bed,360,Brandenburg
12060,beds,2-bed,609,Brandenburg
12061,beds,2-bed,439,Brandenburg
12062,beds,2-bed,249,Brandenburg
12063,beds,2-bed,336,Brandenburg
12064,beds,2-bed,688,Brandenburg
12065,beds,2-bed,760,Brandenburg
12066,beds,2-bed,350,Brandenburg
12067,beds,2-bed,652,Brandenburg
12068,beds,2-bed,671,Brandenburg
12069,beds,2-bed,588,Brandenburg
12070,beds,2-bed,350,Brandenburg
12071,beds,2-bed,326,Brandenburg
12072,beds,2-bed,542,Brandenburg
12073,beds,2-bed,278,Brandenburg
12051,personal,total_personnel,495,Brandenburg
12051,personal,fully_employed,94,Brandenburg
12051,personal,part-time,372,Brandenburg
12051,personal,nursing_and_care,334,Brandenburg
12051,personal,social_care,11,Brandenburg
12051,personal,other_care,28,Brandenburg
12052,personal,total_personnel,847,Brandenburg
12052,personal,fully_employed,223,Brandenburg
12052,personal,part-time,541,Brandenburg
12052,personal,nursing_and_care,602,Brandenburg
12052,personal,social_care,45,Brandenburg
12052,personal,other_care,33,Brandenburg
12053,personal,total_personnel,706,Brandenburg
12053,personal,fully_employed,92,Brandenburg
12053,personal,part-time,573,Brandenburg
12053,personal,nursing_and_care,465,Brandenburg
12053,personal,social_care,22,Brandenburg
12053,personal,other_care,31,Brandenburg
12054,personal,total_personnel,892,Brandenburg
12054,personal,fully_employed,263,Brandenburg
12054,personal,part-time,576,Brandenburg
12054,personal,nursing_and_care,637,Brandenburg
12054,personal,social_care,52,Brandenburg
12054,personal,other_care,35,Brandenburg
12060,personal,total_personnel,1682,Brandenburg
12060,personal,fully_employed,480,Brandenburg
12060,personal,part-time,1058,Brandenburg
12060,personal,nursing_and_care,1213,Brandenburg
12060,personal,social_care,40,Brandenburg
12060,personal,other_care,62,Brandenburg
12061,personal,total_personnel,867,Brandenburg
12061,personal,fully_employed,325,Brandenburg
12061,personal,part-time,482,Brandenburg
12061,personal,nursing_and_care,638,Brandenburg
12061,personal,social_care,43,Brandenburg
12061,personal,other_care,40,Brandenburg
12062,personal,total_personnel,578,Brandenburg
12062,personal,fully_employed,93,Brandenburg
12062,personal,part-time,459,Brandenburg
12062,personal,nursing_and_care,453,Brandenburg
12062,personal,social_care,22,Brandenburg
12062,personal,other_care,37,Brandenburg
12063,personal,total_personnel,899,Brandenburg
12063,personal,fully_employed,321,Brandenburg
12063,personal,part-time,522,Brandenburg
12063,personal,nursing_and_care,657,Brandenburg
12063,personal,social_care,23,Brandenburg
12063,personal,other_care,40,Brandenburg
12064,personal,total_personnel,1360,Brandenburg
12064,personal,fully_employed,474,Brandenburg
12064,personal,part-time,787,Brandenburg
12064,personal,nursing_and_care,979,Brandenburg
12064,personal,social_care,46,Brandenburg
12064,personal,other_care,48,Brandenburg
12065,personal,total_personnel,1328,Brandenburg
12065,personal,fully_employed,362,Brandenburg
12065,personal,part-time,898,Brandenburg
12065,personal,nursing_and_care,860,Brandenburg
12065,personal,social_care,55,Brandenburg
12065,personal,other_care,65,Brandenburg
12066,personal,total_personnel,892,Brandenburg
12066,personal,fully_employed,281,Brandenburg
12066,personal,part-time,541,Brandenburg
12066,personal,nursing_and_care,633,Brandenburg
12066,personal,social_care,42,Brandenburg
12066,personal,other_care,35,Brandenburg
12067,personal,total_personnel,1203,Brandenburg
12067,personal,fully_employed,285,Brandenburg
12067,personal,part-time,850,Brandenburg
12067,personal,nursing_and_care,827,Brandenburg
12067,personal,social_care,41,Brandenburg
12067,personal,other_care,57,Brandenburg
12068,personal,total_personnel,754,Brandenburg
12068,personal,fully_employed,206,Brandenburg
12068,personal,part-time,506,Brandenburg
12068,personal,nursing_and_care,513,Brandenburg
12068,personal,social_care,32,Brandenburg
12068,personal,other_care,37,Brandenburg
12069,personal,total_personnel,1246,Brandenburg
12069,personal,fully_employed,429,Brandenburg
12069,personal,part-time,760,Brandenburg
12069,personal,nursing_and_care,847,Brandenburg
12069,personal,social_care,57,Brandenburg
12069,personal,other_care,54,Brandenburg
12070,personal,total_personnel,709,Brandenburg
12070,personal,fully_employed,209,Brandenburg
12070,personal,part-time,458,Brandenburg
12070,personal,nursing_and_care,529,Brandenburg
12070,personal,social_care,20,Brandenburg
12070,personal,other_care,32,Brandenburg
12071,personal,total_personnel,819,Brandenburg
12071,personal,fully_employed,201,Brandenburg
12071,personal,part-time,562,Brandenburg
12071,personal,nursing_and_care,613,Brandenburg
12071,personal,social_care,42,Brandenburg
12071,personal,other_care,42,Brandenburg
12072,personal,total_personnel,1185,Brandenburg
12072,personal,fully_employed,278,Brandenburg
12072,personal,part-time,845,Brandenburg
12072,personal,nursing_and_care,803,Brandenburg
12072,personal,social_care,48,Brandenburg
12072,personal,other_care,58,Brandenburg
12073,personal,total_personnel,772,Brandenburg
12073,personal,fully_employed,144,Brandenburg
12073,personal,part-time,584,Brandenburg
12073,personal,nursing_and_care,576,Brandenburg
12073,personal,social_care,46,Brandenburg
12073,personal,other_care,29,Brandenburg
12051,recipients,recipients_nursing_class_1,243,Brandenburg
12052,recipients,recipients_nursing_class_1,368,Brandenburg
12053,recipients,recipients_nursing_class_1,285,Brandenburg
12054,recipients,recipients_nursing_class_1,416,Brandenburg
12060,recipients,recipients_nursing_class_1,692,Brandenburg
12061,recipients,recipients_nursing_class_1,440,Brandenburg
12062,recipients,recipients_nursing_class_1,248,Brandenburg
12063,recipients,recipients_nursing_class_1,366,Brandenburg
12064,recipients,recipients_nursing_class_1,496,Brandenburg
12065,recipients,recipients_nursing_class_1,601,Brandenburg
12066,recipients,recipients_nursing_class_1,420,Brandenburg
12067,recipients,recipients_nursing_class_1,466,Brandenburg
12068,recipients,recipients_nursing_class_1,233,Brandenburg
12069,recipients,recipients_nursing_class_1,628,Brandenburg
12070,recipients,recipients_nursing_class_1,249,Brandenburg
12071,recipients,recipients_nursing_class_1,381,Brandenburg
12072,recipients,recipients_nursing_class_1,583,Brandenburg
12073,recipients,recipients_nursing_class_1,256,Brandenburg
12051,recipients,recipients_nursing_class_2,259,Brandenburg
12052,recipients,recipients_nursing_class_2,471,Brandenburg
12053,recipients,recipients_nursing_class_2,373,Brandenburg
12054,recipients,recipients_nursing_class_2,618,Brandenburg
12060,recipients,recipients_nursing_class_2,1040,Brandenburg
12061,recipients,recipients_nursing_class_2,581,Brandenburg
12062,recipients,recipients_nursing_class_2,438,Brandenburg
12063,recipients,recipients_nursing_class_2,527,Brandenburg
12064,recipients,recipients_nursing_class_2,855,Brandenburg
12065,recipients,recipients_nursing_class_2,750,Brandenburg
12066,recipients,recipients_nursing_class_2,541,Brandenburg
12067,recipients,recipients_nursing_class_2,744,Brandenburg
12068,recipients,recipients_nursing_class_2,442,Brandenburg
12069,recipients,recipients_nursing_class_2,721,Brandenburg
12070,recipients,recipients_nursing_class_2,471,Brandenburg
12071,recipients,recipients_nursing_class_2,504,Brandenburg
12072,recipients,recipients_nursing_class_2,765,Brandenburg
12073,recipients,recipients_nursing_class_2,562,Brandenburg
12051,recipients,recipients_nursing_class_3,134,Brandenburg
12052,recipients,recipients_nursing_class_3,239,Brandenburg
12053,recipients,recipients_nursing_class_3,191,Brandenburg
12054,recipients,recipients_nursing_class_3,289,Brandenburg
12060,recipients,recipients_nursing_class_3,559,Brandenburg
12061,recipients,recipients_nursing_class_3,262,Brandenburg
12062,recipients,recipients_nursing_class_3,182,Brandenburg
12063,recipients,recipients_nursing_class_3,302,Brandenburg
12064,recipients,recipients_nursing_class_3,495,Brandenburg
12065,recipients,recipients_nursing_class_3,384,Brandenburg
12066,recipients,recipients_nursing_class_3,203,Brandenburg
12067,recipients,recipients_nursing_class_3,391,Brandenburg
12068,recipients,recipients_nursing_class_3,316,Brandenburg
12069,recipients,recipients_nursing_class_3,367,Brandenburg
12070,recipients,recipients_nursing_class_3,226,Brandenburg
12071,recipients,recipients_nursing_class_3,220,Brandenburg
12072,recipients,recipients_nursing_class_3,345,Brandenburg
12073,recipients,recipients_nursing_class_3,317,Brandenburg
12051,recipients,recipients_nursing_class_unknown,1,Brandenburg
12052,recipients,recipients_nursing_class_unknown,7,Brandenburg
12053,recipients,recipients_nursing_class_unknown,4,Brandenburg
12054,recipients,recipients_nursing_class_unknown,3,Brandenburg
12060,recipients,recipients_nursing_class_unknown,3,Brandenburg
12061,recipients,recipients_nursing_class_unknown,3,Brandenburg
12062,recipients,recipients_nursing_class_unknown,2,Brandenburg
12063,recipients,recipients_nursing_class_unknown,0,Brandenburg
12064,recipients,recipients_nursing_class_unknown,4,Brandenburg
12065,recipients,recipients_nursing_class_unknown,7,Brandenburg
12066,recipients,recipients_nursing_class_unknown,1,Brandenburg
12067,recipients,recipients_nursing_class_unknown,8,Brandenburg
12068,recipients,recipients_nursing_class_unknown,1,Brandenburg
12069,recipients,recipients_nursing_class_unknown,6,Brandenburg
12070,recipients,recipients_nursing_class_unknown,0,Brandenburg
12071,recipients,recipients_nursing_class_unknown,14,Brandenburg
12072,recipients,recipients_nursing_class_unknown,7,Brandenburg
12073,recipients,recipients_nursing_class_unknown,0,Brandenburg
12051,beds,3-bed,0,Brandenburg
12052,beds,3-bed,0,Brandenburg
12053,beds,3-bed,0,Brandenburg
12054,beds,3-bed,0,Brandenburg
12060,beds,3-bed,0,Brandenburg
12061,beds,3-bed,0,Brandenburg
12062,beds,3-bed,0,Brandenburg
12063,beds,3-bed,0,Brandenburg
12064,beds,3-bed,0,Brandenburg
12065,beds,3-bed,0,Brandenburg
12066,beds,3-bed,0,Brandenburg
12067,beds,3-bed,0,Brandenburg
12068,beds,3-bed,0,Brandenburg
12069,beds,3-bed,0,Brandenburg
12070,beds,3-bed,0,Brandenburg
12071,beds,3-bed,0,Brandenburg
12072,beds,3-bed,0,Brandenburg
12073,beds,3-bed,0,Brandenburg
12051,beds,4-bed,0,Brandenburg
12052,beds,4-bed,0,Brandenburg
12053,beds,4-bed,0,Brandenburg
12054,beds,4-bed,0,Brandenburg
12060,beds,4-bed,0,Brandenburg
12061,beds,4-bed,0,Brandenburg
12062,beds,4-bed,0,Brandenburg
12063,beds,4-bed,0,Brandenburg
12064,beds,4-bed,0,Brandenburg
12065,beds,4-bed,0,Brandenburg
12066,beds,4-bed,0,Brandenburg
12067,beds,4-bed,0,Brandenburg
12068,beds,4-bed,0,Brandenburg
12069,beds,4-bed,0,Brandenburg
12070,beds,4-bed,0,Brandenburg
12071,beds,4-bed,0,Brandenburg
12072,beds,4-bed,0,Brandenburg
12073,beds,4-bed,0,Brandenburg
12051,personal,trainee,26,Brandenburg
12051,personal,state_certified,89,Brandenburg
12051,personal,nurse,63,Brandenburg
12051,personal,nurse_children,4,Brandenburg
12052,personal,trainee,68,Brandenburg
12052,personal,state_certified,181,Brandenburg
12052,personal,nurse,119,Brandenburg
12052,personal,nurse_children,7,Brandenburg
12053,personal,trainee,33,Brandenburg
12053,personal,state_certified,128,Brandenburg
12053,personal,nurse,71,Brandenburg
12053,personal,nurse_children,0,Brandenburg
12054,personal,trainee,48,Brandenburg
12054,personal,state_certified,178,Brandenburg
12054,personal,nurse,111,Brandenburg
12054,personal,nurse_children,5,Brandenburg
12060,personal,trainee,135,Brandenburg
12060,personal,state_certified,340,Brandenburg
12060,personal,nurse,156,Brandenburg
12060,personal,nurse_children,7,Brandenburg
12061,personal,trainee,58,Brandenburg
12061,personal,state_certified,148,Brandenburg
12061,personal,nurse,118,Brandenburg
12061,personal,nurse_children,5,Brandenburg
12062,personal,trainee,22,Brandenburg
12062,personal,state_certified,117,Brandenburg
12062,personal,nurse,111,Brandenburg
12062,personal,nurse_children,6,Brandenburg
12063,personal,trainee,50,Brandenburg
12063,personal,state_certified,163,Brandenburg
12063,personal,nurse,110,Brandenburg
12063,personal,nurse_children,7,Brandenburg
12064,personal,trainee,91,Brandenburg
12064,personal,state_certified,270,Brandenburg
12064,personal,nurse,165,Brandenburg
12064,personal,nurse_children,20,Brandenburg
12065,personal,trainee,65,Brandenburg
12065,personal,state_certified,248,Brandenburg
12065,personal,nurse,126,Brandenburg
12065,personal,nurse_children,10,Brandenburg
12066,personal,trainee,62,Brandenburg
12066,personal,state_certified,201,Brandenburg
12066,personal,nurse,103,Brandenburg
12066,personal,nurse_children,9,Brandenburg
12067,personal,trainee,64,Brandenburg
12067,personal,state_certified,197,Brandenburg
12067,personal,nurse,178,Brandenburg
12067,personal,nurse_children,14,Brandenburg
12068,personal,trainee,41,Brandenburg
12068,personal,state_certified,137,Brandenburg
12068,personal,nurse,82,Brandenburg
12068,personal,nurse_children,9,Brandenburg
12069,personal,trainee,53,Brandenburg
12069,personal,state_certified,246,Brandenburg
12069,personal,nurse,149,Brandenburg
12069,personal,nurse_children,8,Brandenburg
12070,personal,trainee,36,Brandenburg
12070,personal,state_certified,133,Brandenburg
12070,personal,nurse,119,Brandenburg
12070,personal,nurse_children,8,Brandenburg
12071,personal,trainee,48,Brandenburg
12071,personal,state_certified,202,Brandenburg
12071,personal,nurse,92,Brandenburg
12071,personal,nurse_children,5,Brandenburg
12072,personal,trainee,51,Brandenburg
12072,personal,state_certified,217,Brandenburg
12072,personal,nurse,143,Brandenburg
12072,personal,nurse_children,15,Brandenburg
12073,personal,trainee,28,Brandenburg
12073,personal,state_certified,172,Brandenburg
12073,personal,nurse,122,Brandenburg
12073,personal,nurse_children,6,Brandenburg
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
