ags,type,key,value,state
14625,beds,4-bed,0.0,Sachsen
14625,beds,3-bed,0.0,Sachsen
14625,beds,1-bed,2041.0,Sachsen
14625,beds,2-bed,1411.0,Sachsen
14626,beds,4-bed,0.0,Sachsen
14626,beds,3-bed,0.0,Sachsen
14626,beds,1-bed,2252.0,Sachsen
14626,beds,2-bed,1362.0,Sachsen
14627,beds,4-bed,0.0,Sachsen
14627,beds,3-bed,12.0,Sachsen
14627,beds,1-bed,1669.0,Sachsen
14627,beds,2-bed,878.0,Sachsen
14628,beds,4-bed,0.0,Sachsen
14628,beds,3-bed,0.0,Sachsen
14628,beds,1-bed,2047.0,Sachsen
14628,beds,2-bed,1128.0,Sachsen
14713,beds,4-bed,0.0,Sachsen
14713,beds,3-bed,0.0,Sachsen
14713,beds,1-bed,3549.0,Sachsen
14713,beds,2-bed,2498.0,Sachsen
14729,beds,4-bed,0.0,Sachsen
14729,beds,3-bed,0.0,Sachsen
14729,beds,1-bed,1956.0,Sachsen
14729,beds,2-bed,1030.0,Sachsen
14730,beds,4-bed,0.0,Sachsen
14730,beds,3-bed,0.0,Sachsen
14730,beds,1-bed,1483.0,Sachsen
14730,beds,2-bed,809.0,Sachsen
14511,personal,total_personnel,2294.0,Sachsen
14511,personal,nursing_and_care,1599.0,Sachsen
14511,personal,social_care,96.0,Sachsen
14511,personal,other_care,104.0,Sachsen
14511,personal,fully_employed,436.0,Sachsen
14511,personal,part-time,1674.0,Sachsen
14521,personal,total_personnel,3143.0,Sachsen
14521,personal,nursing_and_care,2018.0,Sachsen
14521,personal,social_care,146.0,Sachsen
14521,personal,other_care,168.0,Sachsen
14521,personal,fully_employed,443.0,Sachsen
14521,personal,part-time,2451.0,Sachsen
14522,personal,total_personnel,2821.0,Sachsen
14522,personal,nursing_and_care,1965.0,Sachsen
14522,personal,social_care,98.0,Sachsen
14522,personal,other_care,141.0,Sachsen
14522,personal,fully_employed,520.0,Sachsen
14522,personal,part-time,2102.0,Sachsen
14523,personal,total_personnel,2363.0,Sachsen
14523,personal,nursing_and_care,1620.0,Sachsen
14523,personal,social_care,157.0,Sachsen
14523,personal,other_care,108.0,Sachsen
14523,personal,fully_employed,363.0,Sachsen
14523,personal,part-time,1812.0,Sachsen
14524,personal,total_personnel,3070.0,Sachsen
14524,personal,nursing_and_care,2203.0,Sachsen
14524,personal,social_care,119.0,Sachsen
14524,personal,other_care,187.0,Sachsen
14524,personal,fully_employed,774.0,Sachsen
14524,personal,part-time,2043.0,Sachsen
14612,personal,total_personnel,3780.0,Sachsen
14612,personal,nursing_and_care,2773.0,Sachsen
14612,personal,social_care,188.0,Sachsen
14612,personal,other_care,195.0,Sachsen
14612,personal,fully_employed,967.0,Sachsen
14612,personal,part-time,2490.0,Sachsen
14625,personal,total_personnel,2714.0,Sachsen
14625,personal,nursing_and_care,1843.0,Sachsen
14625,personal,social_care,134.0,Sachsen
14625,personal,other_care,115.0,Sachsen
14625,personal,fully_employed,425.0,Sachsen
14625,personal,part-time,2094.0,Sachsen
14626,personal,total_personnel,2735.0,Sachsen
14626,personal,nursing_and_care,1953.0,Sachsen
14626,personal,social_care,93.0,Sachsen
14626,personal,other_care,165.0,Sachsen
14626,personal,fully_employed,602.0,Sachsen
14626,personal,part-time,1928.0,Sachsen
14627,personal,total_personnel,1983.0,Sachsen
14627,personal,nursing_and_care,1347.0,Sachsen
14627,personal,social_care,83.0,Sachsen
14627,personal,other_care,108.0,Sachsen
14627,personal,fully_employed,401.0,Sachsen
14627,personal,part-time,1453.0,Sachsen
14628,personal,total_personnel,2262.0,Sachsen
14628,personal,nursing_and_care,1594.0,Sachsen
14628,personal,social_care,83.0,Sachsen
14628,personal,other_care,140.0,Sachsen
14628,personal,fully_employed,563.0,Sachsen
14628,personal,part-time,1551.0,Sachsen
14713,personal,total_personnel,3815.0,Sachsen
14713,personal,nursing_and_care,2674.0,Sachsen
14713,personal,social_care,131.0,Sachsen
14713,personal,other_care,200.0,Sachsen
14713,personal,fully_employed,1066.0,Sachsen
14713,personal,part-time,2428.0,Sachsen
14729,personal,total_personnel,2146.0,Sachsen
14729,personal,nursing_and_care,1471.0,Sachsen
14729,personal,social_care,84.0,Sachsen
14729,personal,other_care,121.0,Sachsen
14729,personal,fully_employed,491.0,Sachsen
14729,personal,part-time,1491.0,Sachsen
14730,personal,total_personnel,1871.0,Sachsen
14730,personal,nursing_and_care,1275.0,Sachsen
14730,personal,social_care,98.0,Sachsen
14730,personal,other_care,86.0,Sachsen
14730,personal,fully_employed,461.0,Sachsen
14730,personal,part-time,1268.0,Sachsen
14511,recipients,recipients_nursing_class_1,1079.0,Sachsen
14511,recipients,recipients_nursing_class_2,1491.0,Sachsen
14511,recipients,recipients_nursing_class_3,503.0,Sachsen
14511,recipients,recipients_nursing_class_unknown,9.0,Sachsen
14521,recipients,recipients_nursing_class_1,1242.0,Sachsen
14521,recipients,recipients_nursing_class_2,1757.0,Sachsen
14521,recipients,recipients_nursing_class_3,819.0,Sachsen
14521,recipients,recipients_nursing_class_unknown,13.0,Sachsen
14522,recipients,recipients_nursing_class_1,1108.0,Sachsen
14522,recipients,recipients_nursing_class_2,1715.0,Sachsen
14522,recipients,recipients_nursing_class_3,800.0,Sachsen
14522,recipients,recipients_nursing_class_unknown,14.0,Sachsen
14523,recipients,recipients_nursing_class_1,1177.0,Sachsen
14523,recipients,recipients_nursing_class_2,1334.0,Sachsen
14523,recipients,recipients_nursing_class_3,547.0,Sachsen
14523,recipients,recipients_nursing_class_unknown,30.0,Sachsen
14524,recipients,recipients_nursing_class_1,1677.0,Sachsen
14524,recipients,recipients_nursing_class_2,1974.0,Sachsen
14524,recipients,recipients_nursing_class_3,874.0,Sachsen
14524,recipients,recipients_nursing_class_unknown,16.0,Sachsen
14612,recipients,recipients_nursing_class_1,1957.0,Sachsen
14612,recipients,recipients_nursing_class_2,2279.0,Sachsen
14612,recipients,recipients_nursing_class_3,1046.0,Sachsen
14612,recipients,recipients_nursing_class_unknown,14.0,Sachsen
14625,recipients,recipients_nursing_class_1,1099.0,Sachsen
14625,recipients,recipients_nursing_class_2,1539.0,Sachsen
14625,recipients,recipients_nursing_class_3,723.0,Sachsen
14625,recipients,recipients_nursing_class_unknown,17.0,Sachsen
14626,recipients,recipients_nursing_class_1,1085.0,Sachsen
14626,recipients,recipients_nursing_class_2,1583.0,Sachsen
14626,recipients,recipients_nursing_class_3,850.0,Sachsen
14626,recipients,recipients_nursing_class_unknown,1.0,Sachsen
14627,recipients,recipients_nursing_class_1,805.0,Sachsen
14627,recipients,recipients_nursing_class_2,1170.0,Sachsen
14627,recipients,recipients_nursing_class_3,501.0,Sachsen
14627,recipients,recipients_nursing_class_unknown,6.0,Sachsen
14628,recipients,recipients_nursing_class_2,1425.0,Sachsen
14628,recipients,recipients_nursing_class_3,519.0,Sachsen
14628,recipients,recipients_nursing_class_unknown,12.0,Sachsen
14628,recipients,recipients_nursing_class_1,3673.0,Sachsen
14713,recipients,recipients_nursing_class_1,2005.0,Sachsen
14713,recipients,recipients_nursing_class_2,2228.0,Sachsen
14713,recipients,recipients_nursing_class_3,1296.0,Sachsen
14713,recipients,recipients_nursing_class_unknown,47.0,Sachsen
14729,recipients,recipients_nursing_class_1,944.0,Sachsen
14729,recipients,recipients_nursing_class_2,1179.0,Sachsen
14729,recipients,recipients_nursing_class_3,682.0,Sachsen
14729,recipients,recipients_nursing_class_unknown,3.0,Sachsen
14730,recipients,recipients_nursing_class_1,724.0,Sachsen
14730,recipients,recipients_nursing_class_2,1000.0,Sachsen
14730,recipients,recipients_nursing_class_3,486.0,Sachsen
14730,recipients,recipients_nursing_class_unknown,8.0,Sachsen
